subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
418,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"Fig, Moss, Prescribe, Mart, Too, ",1.98,1.99,7681,3143,1/19/21 15:33
501,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"The cafeteria is crowded today. We're elbow to elbow at our table. I do manage to see the new girl sitting alone and I smile. She walks over and asks if she could sit with us. I stare at my tray of mediocre cafeteria food and take a sip of my milk from the carton. ""I wish you could but there's no seats left. Maybe we can sit together tomorrow?""",6.01,5.97,10536,3896,1/19/21 15:33
414,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"boo, hearst, broker, shell, toss, ball, chore, tarts, darts, bribe,",1.89,1.81,41364,3392,1/19/21 15:33
365,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I mean something like that is difficult to manage. That's why it's best to try to take shifts but I've definitely done that before and sure my spouse has done it to me too. I don't see anything particularly wrong with it.,5.99,5.99,7197,2099,1/19/21 15:33
424,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"I found a dolla so they call me a baller
Money in my pocket, never going to be on the docket
",2.03,1.13,5283,3048,1/19/21 15:33
328,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"After I sit down in the seat, I would feel very guilty and bad for the elderly person not having a seat. I would hope that he would find a seat. If he is still standing and cannot find another seat, I would tell him that he can have my seat and get up for him to sit down.",2.02,1.98,22640,5222,1/19/21 15:33
438,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"smell
coop
hat
cat
mat
bat
",1.1,1.24,5548,1618,1/19/21 15:33
288,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,If I had previous plans I would absolutely go to the bar and decline to help the roommate set up the furniture. I ,6.02,5.88,5309,2776,1/19/21 15:34
360,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,,2.72,2.54,3919,3646,1/19/21 15:34
373,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I start making conversation with them in hopes that anyone behind them would think that I was already in the line with them and maybe coming back from the bathroom or my car. Turning around, I'd look to see if anyone looked mad or annoyed that I just cut and turn back around to look up at the menu of movies. My conversation would trail off to talk about movies t",5.01,3,4310,4294,1/19/21 15:34
446,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I let my boss now that my co worker although rather great at their job, did have some unprofessional workplace practices on our last project he should consider prior to the promotion decision. for example he spent half the day on adultfriendfinder while on the clock before  ",2,4.14,4889,5090,1/19/21 15:34
492,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I would immediately scoop it up and ask the person, irl.  However, maybe when I was in my 20s I'd think ""finders keepers.""  I'd feel guilty spending it, but if I were in my 20s I'd have taken that 50 and gone out on the town, probably wouldn't remember in the morning.  ",1.95,1.29,6520,3866,1/19/21 15:34
570,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,This is ok depend upon person and situation take do corresponding so this also depend on person. ,4.99,4,7679,2919,1/19/21 15:34
481,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,smell bell sell toss loss first burst arts hearts mall ball fall chore store bore for sore door more tore love glove dove cursed tall,1.99,2,11115,4604,1/19/21 15:34
542,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"My wife is lying next to me.  I feel her warmth but also can see in my mind how she looks.  Her body is not back to its previous tightness and sexiness because of the baby.  Her face looks tired and haggered because of the sleepless nights and because she took her makeup off before going to bed.  I don't feel sexually attracted to her right now.  I lie perfectly still, breathing deeply to simulate sleep without making it too obvious I'm trying to simulate sleep.  She can get the baby this time.  That's women's work anyway.  I work outside the house and earn the money.  This is called division of labor.  It's an idea that worked great for 10,000 years.  She can get the kid.",7,7,4823,3642,1/19/21 15:34
327,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,when we have dinner we make sinner because we cant eat meat but they cant knew it for the beat ,3.3,2.27,15724,2768,1/19/21 15:34
362,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,My friend wants my help moving some furniture but I just don't feel like doing it and want to go to the bar and grab a few drinks. I don't like lying to him and feel bad about not helping him but I've had a few hard days at work in a row and really want to spend some time winding down.,4.02,1.94,73348,8089,1/19/21 15:34
429,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I will first wonder why this dumbass bought stuff that needs to be put together when he has no idea how to do that himself. I will also think I dont even like his taste in furniture anyway. I then lie and go to the bar.,6.93,6.02,2962,5556,1/19/21 15:34
534,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"rests, pests; powers, cowers; sloth, cloth, moth, froth; aid, fade",6.76,5.94,60080,3472,1/19/21 15:34
450,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagine feeling rushed and overwhelmed, so I would use this to justify not helping. I would be hopeful that someone who has more time will help.",6.97,5.98,17393,7233,1/19/21 15:34
495,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"fable, mable, sable, cleft, hit, bit, quit, feet, meat, ",2,3.02,8923,4993,1/19/21 15:34
518,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"As I walk behind the person, I run through several scenarios to see if the person ahead of me was actually the owner of the bill.  I was debating with myself whether to go and ask them or kick the money to myself.  I looked over the person's attire to see if the amount matches his profile meaning did he have enough money to carry a $50 around or not.  I could feel tension building in me as I debate with myself.  ",5.99,5.98,8246,3813,1/19/21 15:34
475,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine that I need to make some sales in order to keep my job as a car salesman.  I haven't made many sales and a large part of my money I earn is based on commissions.  Not only am I under pressure from my boss, but I haven't made a lot of money and am under a lot of financial pressure as well.  ",2.09,1.19,42076,3001,1/19/21 15:34
308,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,bore shout hit frown vain to be worsen perching feet boo fit frown din sweet neat sure tout wit sound fawn ,2.02,1.99,18277,4537,1/19/21 15:34
382,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"fitting, mends, wheats, feet, meat, meet, gable, stable, able, four, gore, store, well, sell, bell, fell",7,7,20789,2574,1/19/21 15:34
531,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"claw, paws, raw, slayed,",3.54,2.46,3286,1266,1/19/21 15:34
504,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Tar, car, star, far, bet, fret, boom, flow, row, bow, slow, tow, to, ",3.66,3.72,12727,6661,1/19/21 15:34
467,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"You: blue blew shoe spew grew too two clue coo thru 
friends: ends rends blends 
table: stable 
sit: pit hit chit bit kit fit git mitt knit lit 
tell: fell ",6,6.95,5257,3881,1/19/21 15:34
364,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I'm excited to be hosting dinner for friends and I can't wait for them to arrive. I'm proud of the soup I made, especially since it took a long time to make. I feel like I worked hard and I'm satisfied;however, I instantly become stressed and worried because I suddenly remembered that one of my guests is vegetarian and the soup I made isn't vegetarian. I feel mad at myself and frustrated. I was so proud of my dish and now I'm worried and anxious about the situation. I decide to lie to my friend and tell them the soup is vegetarian. I feel guilty about it. I don't mean to cause any harm; I just worked so ",4.9,3.78,14697,8039,1/19/21 15:34
375,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"DROPPED:  bopped, chopped, clopped, topped, flopped, glopped, hopped, lopped, mopped, propped, sopped

BILL:  sill, till, mill, nil, dill, will, still, shill, spill, trill, fill, gill, hill, ill, jill, kill, lil, pill, quill, still, ",1.13,1.1,6144,1746,1/19/21 15:34
377,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I am comfortable sitting with all of my friends. We are in a cohesive unit. Here comes someone, a threat to our circle. He coming closer. What will he do? Luckily there are no seats left. Safety.",6.86,6.93,6772,2946,1/19/21 15:34
353,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"Line, dime, mine, slime, time, shine, wine, dine, lime, ",2,2.01,6992,6424,1/19/21 15:35
378,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I would pretend as if I did not notice the elderly person searching for a seat and would sit down in the seat. I would feel bad for not offering the seat but then I would hope that someone else will offer their seat to the elderly person.,1,3,4483,5729,1/19/21 15:35
567,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I wake up to my baby crying and think about how unbelievably tired I am.  All I want is more sleep so I keep my eyes closed so my husband won't know I'm awake.  I hear him get up to tend to the baby and I feel slightly guilty.  As the mother, though, I feel as though more of the responsibility falls on me and I don't feel overly terrible.  I do, though, feel as though I am somewhat taking advantage of my husband who is a very sweet man and does all that he can do to help already.  I vow to get up quickly the next time to tend to0 the baby.",3.3,3.18,38750,2721,1/19/21 15:35
506,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"boo, true, clue, view few, far, jar,, par, splitting, shitting, pitting, bleats, beats meets cleats, heft, able, fable, would, should, hood, yell, f ",1.36,1.98,2922,1291,1/19/21 15:35
341,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I would wait until the person gets father away before I pocket the bill and turn around to walk a different path. By the time the person notices, hopefully I will be long gone walking down a different street. They would be in a rush and I would be ambling, making my way slowly to work, while it would appear they were running late. I wouldn't want to make them even later by stopping them. ",3.04,1.95,6394,1705,1/19/21 15:35
435,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I pictured lying to a person about a major mechanical issue that a used car had. I said the car was fine even though I knew that it was not. I felt extremely guilty and responsible for any misfortunes that this customer would have with this car if purchased. I did not feel good about lying in order to earn a paycheck. I would hate this job and struggle with emotions towards myself. I would probably try and quit this job as soon as possible and do anything else. ,2.16,1.79,7814,4331,1/19/21 15:35
293,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"bill fill
ground pound
think blink
dropped mopped
pick trick
put cut
street meet
yards guards",5,4,19556,5109,1/19/21 15:35
535,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"BOTH-LOATHE, PROMOTION-EMOTION, BOSS-LOSS, DESCRIBE-PRESCRIBE, PARTS-CARTS, BIG-RIG, CONSIDERED-DELIVERED",1.01,2.98,4949,2492,1/19/21 15:35
347,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Your-door,core,more,for,lore,sore
But-gut,rut,mutt
room-zoom,bloom,gloom,doom",2.88,1.06,65366,2880,1/19/21 15:35
489,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I believe I did do something that will give me peace of mind without having to be in trouble with the person.,6.05,5.92,5403,6556,1/19/21 15:35
396,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"fine, kind, grind, crickets, boon, moon, bell, gout, show, but, butt, gut, shut, what, ",2.17,3.23,5356,1565,1/19/21 15:35
456,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"Tell: yell, bell, Pell, gel, smell, fell, sell, 
car: bar, mar, star, far, par, char, 
flaws: jaws, slaws, caws, gnaws, ",1.34,1,2862,2930,1/19/21 15:35
444,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I tell them there are no seats left, but there's room to pull up a chair. They go back and get a chair and sit with us. We make awkward small talk at first until someone tells a funny story. We then enjoy the rest of our meal.",6.02,6.9,4021,1843,1/19/21 15:35
461,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I would imagine myself laying there thinking I got up the last time and it was his turn. I would imagine him not being able to sleep while the crying was happening. I would lie very still so as to appear asleep. I would feel so comfortable in bed that I wouldn't want to move.,4.85,5,5122,3342,1/19/21 15:35
493,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,Flew Rue too to two coup smell fell gel hell bell spell pell well hem gem flow show dough bow mow row toe perk lurk shirk,5.26,5.19,9036,4078,1/19/21 15:36
333,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,bar mar star far sets bets lets laid staid bade made glade lonely then hen den glen ben fen men told gold bold rolled tasks basks flasks laws claws caws maws cause clause applause mysterious law claw sell ,1.01,1.04,4410,2368,1/19/21 15:36
344,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"you-too, you-blue, you-sue, you-new, flight-bite, flight-site, flight-might, flight-night, past-blast, past-cast, past-fast, eyes-size, walk-talk, walk-caulk, ",2.05,4.86,30918,1701,1/19/21 15:36
541,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"cleft, heft, weft, ends, amends, wends, bends, defends, trends, fends, hitting, submitting, admitting, outwitting, beats, sheets, greets, treats, defeats, meets, stable, gable, tasks, should, good, sell, bell, knell, fell ",6.86,7,5500,6070,1/19/21 15:36
491,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,Boss loss moss promotion commotion asks tasks worker jerker,4.97,2.86,51678,1562,1/19/21 15:36
437,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,This car is just perfect for you and fit your need. We offer 1 year quarantine just  ,5.13,5.3,8624,2736,1/19/21 15:36
478,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I imagine that I will really, really want to cut in line, but I won't because I don't have the courage. I am too afraid of people being mad at me. I will stay there and maybe get tickets for next time. I will also kick myself for not having the nerve to cut in line. I imagine that I would be having much more fun if I did.",1.43,2.99,33809,8668,1/19/21 15:36
393,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I imagined me really wanting to find a seat and sit on the train. I then noticed that there was an elderly person wanting to also find a seat but what I did instead is that I took the seat that I wanted to get instead of them.,2.11,2.06,3156,5248,1/19/21 15:36
525,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"see: bee, brie,gee,ghee,glee,plea,wee,we,tree,sea,pea,pee
case: vase,base,bass,chase,face,ace,space,trace
eyes: lies,rise,arise,surprise,wise,flies,size",4.94,3.04,8059,1407,1/19/21 15:36
304,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I really feel for this person trying to sit with us. I wouldn't like to be alone either, but I'm not sure what I can really do about there not being enough chairs. Maybe I should offer them to sit with us tomorrow instead. Though I also don't know this person very well and it could be a little awkward having them eat with us, so maybe I won't say anything else. I try to be kind about telling them there are no seats and show sympathy. ",6.01,5.99,6845,2487,1/19/21 15:36
428,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I tell the customer that the car is fine. I feel guilty but it is how I get paid and I need to make money. I feel that the customer is aware that my being a salesman will motivate me to exaggerate somewhat and they won't believe everything I say. They should be aware enough and have the car inspected pr,1.49,1.27,6869,4381,1/19/21 15:36
369,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I have not stood in line for a movie in years. I am imagining it being mid-winter, so I am cold and shivering. I see someone I know and walk up and start conversing. I can feel the cold stares of hostility as I cu",2.18,2.23,4434,14222,1/19/21 15:36
494,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"This kind of thing happens all the time but I would never do it. It's just not right. What gives people the right to do something like this? They think they can get away with it and they often do. Who wants to have a confrontation with a stranger these days? You might end up hurt or killed, is it really worth it? Some people have no morals and are also jerks so they'll do this without a moment's hesitation. Karma is a bitch, you know...they'll find out eventually!",1,1,2513,2309,1/19/21 15:36
483,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"Dinner is served!  I have made a new soup recipe for tonight, but I have to tell you I used chicken broth instead of vegetable broth.  Please excuse my mistake.  I would offer to anyone who wants it and if the vegetarian person doesn't want to eat it, that is fine with me.",2,3.01,6764,2417,1/19/21 15:36
552,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I feel somewhat bad for telling a fib but I also feel somewhat bad for myself for trying to make a nice dinner. I'm not serving the chicken itself, just chicken broth so, as a vegetarian, the person should be OK with eating it. If the person was a vegan it might be different. I don't think it should be a problem.",1.98,2,8763,14272,1/19/21 15:36
501,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Spouse, mouse, louse, grouse, baby, maybe, , asleep, creep, sweep, peep, sheep, jeep, steep, beep, cheap, check, wrech, heck, dreck, deck, to, drew, moo, shoe, two, too, do, loo, crew, ",1.96,5.99,6350,3348,1/19/21 15:36
418,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Winner, Trough, More, ",1,1,2401,2063,1/19/21 15:36
416,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I sit down in the seat and let the elderly person take another seat and get ready for the trip to start. The scenario doesn't mention that there aren't plenty of extra seats.,6.01,6.01,7763,5691,1/19/21 15:36
414,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"mine, fine, brine, abuse, bell, shout, doubt, me, pine, brunt, muse, but, mutt, nut, tut, whine, shine, dine,",1.99,2.98,4763,2042,1/19/21 15:36
365,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"fine, mine, dine, loon, boon, fell, well, hell, bell, flow, blow, lore, bore, bet, let, net, fret",4.99,3.01,8979,1837,1/19/21 15:36
394,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line - mine, thine, sign, whine,fine, pine
tickets - thickets, pickets, rickets
soon - moon, toon
",1,2,396031,3905,1/19/21 15:36
354,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"car, far, tar, turk, low, yell, bell, who, ",2.99,3.1,42590,7993,1/19/21 15:36
438,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine being at the bar feeling very guilty about my behavior as a bad friend and leaving to go help anyway,4.95,5.01,15902,2929,1/19/21 15:36
446,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"your on the speed train, ya see the old geaser in pain searching for a seat they just want relief, but you take the seat. you sit down with your crown, you just won the beat. to do loo shoe train lane sain ",1,2.3,3769,4700,1/19/21 15:36
360,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine I don't want a stranger sitting with us that we don't know.  It would be awkward and weird.,3.27,2.15,4577,1641,1/19/21 15:37
424,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I imagined feeling unprepared not knowing my guest is a vegetarian, but also annoyed they didn't tell me. There's no time to make a new brother. I was trying to do something homemade and I don't want to have to find another meal in such short notice. My heart feels bad, but I'm annoyed.",2.99,2.21,7905,1897,1/19/21 15:37
492,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"If I'm a car salesman, then my soul is black and I'd punch babies for sport.  I wouldn't think twice about screwing over people for profit. I'd do this behavior with glee.  I'd greasily smile as I did too.  I'd make the rubes pay for their rube-ness.  Suckers, they are sheep and I'm a wolf.  Ha, ha.  ",1.05,1.05,3629,2012,1/19/21 15:37
420,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"duh, fizz, bat, cat, dat, fat, hat, lat, mat, pat, rat, sat, tat, slat, sand, land, few, cue, que, muse, news, dews, pews, razz, man, can, ban, fan, glan",1,1.5,6320,4048,1/19/21 15:37
481,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,wreck fleck deck beck heck mouse house louse pup john lawn mend bend send fend lend do grew spill fill dill will mill,5.99,5.99,5437,2778,1/19/21 15:37
542,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"An elderly lady is trying to lift one of those rolling suitcases but isn't managing.  No one else is helping her.  I feel some sympathy for her but have other things on my mind.  I feel very tense and nervous about missing my flight.  I can't be responsible for everyone in the airport.  Someone else can help her; there are plenty of us.  I look around for a skycap or some other airport or airline worker and consider trying to get their attention to help the lady.  I could potentially do it without breaking stride.  I'm ambivalent.  I just can't afford to miss this flight. Besides, I'm holding a huge Cinnabon and soda and Sbarro pizza aslic",6.93,6,8009,4929,1/19/21 15:37
288,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"The person in line is ahead of the time and isn't my excuse to cut in line.
",2.51,4,25708,2699,1/19/21 15:37
495,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I would feel like a horrible person. This is not how my parents taught me how to behave. I would feel like I should really give up the seat. I would feel selfish and rude for behaving this way. I would feel so guilty for doing such a mean thing. ,1.05,1.1,3121,2061,1/19/21 15:37
534,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"smell, tell, yell, fell; mine, fine, brine, dine; nut, putt, strut, rut",4.68,1.84,8215,5213,1/19/21 15:37
373,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"sit, hit
sit, wit
but, cut
tell, hell
them, whim
no, go
no, sow
left, weft
asks, tasks
and, band
and, sand
alone, condone 
cafeteria, bacteria
table, cable
table, unable
if, whiff
if, stiff
sit, bit
but, gut
",1,5,3947,9408,1/19/21 15:37
518,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"bit, fit, git, hit, kit, lit, pit, tit, wit, gown, town, beat, feat, heat, meat, peat, teat, ",3,2,7061,5408,1/19/21 15:37
429,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"sends, feats, fable, fit, cleft, where, hair, there, their, fair ",2.99,4,4128,4667,1/19/21 15:37
475,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"bin, gin, fine, mine, bore, whore, more, core, bill, spoon, goon, hell, bell, gell, well, bout, we, me, pee, glee, bee, landing, dine, pine, his, sat, mat, hat, bat, knat, fat, lat, ",4.86,3.17,3520,2767,1/19/21 15:37
308,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I reach down to pick up the bill, quite happy at my fortune. I justify doing so by considering that perhaps the bill did not actually belong to the person ahead of me. I consider how I will spend the money.",4,4,3208,2248,1/19/21 15:37
430,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagined that I was in a hurry and would miss my flight.  I wouldn't be able to help because I would miss the flight.  ,6.26,5.98,328823,2429,1/19/21 15:37
533,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,Still kill house cup pup suspend heck lady sits pits ,1.09,1.09,9391,2706,1/19/21 15:37
