subject,version,condition,story,imagine,response,rating,stamp,id,rationalization
42,imagine_v1,1,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",1,"I imagine that I am on my way back to the office on my lunch break and I'm walking on a street with few pedestrians. I imagine seeing the fifty-dollar bill on the ground and wondering where it came from. I think for a few seconds that I could pocket the bill and continue on with my day, but I decide to see if the man walking in front of me had dropped it. I think that if I had dropped a fifty-dollar bill, I would want someone to ask me if it were mine. The man checks his pockets and accepts the money after realizing he had dropped it. He seems relieved, and I feel good with my decision to check and make sure that it was his.",6,11/4/15 13:56,470,NA
42,imagine_v1,1,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,0,,6,11/4/15 13:56,471,NA
42,imagine_v1,1,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",0,,6,11/4/15 13:56,473,NA
42,imagine_v1,1,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",1,"I imagine myself getting so excited to get this ice cream because ice cream is my favorite treat. We get to the window and see that they are all out of small cones, and since we only have five dollars, that we had to purchase a large cone instead of two small ones. However, my brother wants pecan praline and I want strawberry, so we can't share. I decide to do the right thing and let him get the flavor he wants in the big cone, and he is happy.",2,11/4/15 14:02,520,NA
42,imagine_v1,1,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,"I imagine sitting at lunch, about to eat my turkey sandwich when I see a girl in my class who is sitting alone at another table. I feel awful that she is eating alone and want to invite her to sit with us, but realize we don't have any chairs left. I think about how I sit with my friends every day, and won't miss out by letting her sit in my seat. I walk up to her and ask her if she wants to sit at our table, and her face lights up. She gladly accepts the seat, and I feel glad that she is excited.",5,11/4/15 14:06,548,NA
42,imagine_v1,1,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",0,,7,11/4/15 14:07,549,NA
42,imagine_v1,1,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,"I imagine waking up from a deep sleep and hearing the baby monitor go off on the bed side table. I look over at my husband and see that the crying has not woken him up. I decide that since I am already awake, I should be the one to check on the baby. I turn on a lamp and walk to the baby's room and sit in the rocking chair to rock the baby back to sleep.",6,11/4/15 14:11,576,NA
42,imagine_v1,1,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",0,,5,11/4/15 14:11,578,NA
43,imagine_v1,1,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",0,,6,11/4/15 13:40,262,NA
43,imagine_v1,1,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,6,11/4/15 13:40,266,NA
43,imagine_v1,1,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,1,i think that am going shopping t smiths.I pay for my food.i leave Someone approach me to help them with food.i give them all the stuff in my bags i really don't need or can get later.They are greatful and leave>i feel better about myself.,6,11/4/15 13:43,303,NA
43,imagine_v1,1,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,as am working really hard for a company i've been wth along time.My boss gives me and my co-worker an project to work on.I didn't know it was a test between me and that co-worker for a pomotion.Til my called me into the office and asked me all the wekaness in my coworker.i fiqure the more i tell hem their strenghth instead it would make me look like an team player.i leave the office and The othe co-worker goes in.,6,11/4/15 13:46,361,NA
43,imagine_v1,1,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,i waited in line about an half hour.This is a brand new movie i wanted to see but not so much.The tickets are high and i haven't read any reviews about this movie I fiqure i can go hoe and watch a funny ad better movie.i've looked to see someone else waiting .i give up my spot.they are grateful and i leave.,6,11/4/15 13:49,400,NA
43,imagine_v1,1,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,3,11/4/15 13:50,408,NA
43,imagine_v1,1,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",1,am just getting off of work and i get on the crowd train.Just as am ablout to sit i see this old man.No one is not standing up to let them sit down.i feel sorry for them and let them sit.they say thank you and i stand till the train gets less crowned,3,11/4/15 13:53,451,NA
43,imagine_v1,1,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",1,i imagine that  am studying hard.I get great grades that i can be proud of .someone ask me i look like i know know what am doing and ask me for help.i fiqure i can give them a short time to explain and if they still don't get it charge them to be their tutor.or just go back to studying.,2,11/4/15 13:57,479,NA
43,imagine_v1,1,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",0,,1,11/4/15 13:57,480,NA
43,imagine_v1,1,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,its an busy day at school.we go to the cafateria and try to grab sothing to eat.i see someone else i know like an boy crush and i offered another person to sit ith my friends.Thy were having an hard time finding an sit so they say hanks and sit down.,3,11/4/15 14:00,502,NA
43,imagine_v1,1,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",0,,2,11/4/15 14:01,506,NA
43,imagine_v1,1,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",0,,3,11/4/15 14:01,509,NA
43,imagine_v1,1,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",1,am going really fast through the airport because am already running late.i see this woman struggling with her bag I stop and help put it dowm and keep going without hearding thank you.I just just knew if it was me i would need someone to stop and help me too,5,11/4/15 14:05,535,NA
43,imagine_v1,1,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",0,,1,11/4/15 14:05,538,NA
44,imagine_v1,0,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,I was sitting in my bosses office speaking with him about my co-worker.  It was very quite and intimidating but I really wanted the promotion.  I didn't want to bad talk my co-worker but I figured I should to get the job.  I told my boss that she didn't work as hard as she should and that she let me do most of the work while she sat back and did nothing.  She told everyone that she did just as much work as me when I did way more.  ,3,11/4/15 13:25,53,0
44,imagine_v1,0,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",0,,5,11/4/15 13:26,57,NA
44,imagine_v1,0,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,It was very dark when I heard the baby crying.  I knew that my spouse heard it as well.  I thought about getting up but I was very tired and knew that if I pretended that I was asleep my spouse would go check on the baby.  So when my spouse touched me on the shoulder I didn't respond and my spouse eventually got up and checked on the baby.,4,11/4/15 13:28,78,0
44,imagine_v1,0,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",1,My parents gave me 5 bucks to buy some ice cream for my siblings and myself.  I figured I could get them cones as well or just get on big one for myself.  They don't know about the money so they would never find out and I would really enjoy a nice big cone.  So I take the money and but one big one.  I don't really feel guilty as it isn't a big deal and I really enjoyed the cone.,2,11/4/15 13:31,115,1
44,imagine_v1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",1,I walk out to help a customer with something.  They start asking me questions about a certain car.  I know that there are a few things wrong with it but I still feel the customer will like it in the end.  I don't mention the flaws and only talk about the good stuff.  In the end he ends up buying the car and maybe he won't even notice the flaws.,5,11/4/15 13:34,149,1
44,imagine_v1,0,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",0,,3,11/4/15 13:34,158,NA
44,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,2,11/4/15 13:39,233,NA
44,imagine_v1,0,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,4,11/4/15 13:39,238,NA
44,imagine_v1,0,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",0,,1,11/4/15 13:39,245,NA
44,imagine_v1,0,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,0,,6,11/4/15 13:39,250,NA
44,imagine_v1,0,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,0,,5,11/4/15 13:39,258,NA
44,imagine_v1,0,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,I am waiting in a long line to a movie that could sell out any second.  I notice a friend at the front of the line and I think that I could easily go up there and act like I came to meet him.  I decide to walk up to him so I can get my ticket and he goes along with it.  We then go inside and I don't regret it at all.,4,11/4/15 13:42,294,1
44,imagine_v1,0,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",1,It's a nice sunny day as I am walking down the sidewalk.  As I'm walking I look down and notice a fifty-dollar bill.  I get very excited but I notice someone walking ahead of me and I think that it could be think.  I think about asking them but I quickly put it in my wallet as it is a good bit of money and no one will know how I got it.  I continue on my walk very happy about it and I have no regret.,7,11/4/15 13:45,334,1
44,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",1,I am about to go out to a bar when my roommate ask me to help him finish setting up some furniture.  I think about helping him but he can honestly do it himself and it would take us a few hours.  I already had plans to go to the bar and hang out with some friends so I need a way to get out of helping him with the furniture.  I tell him that I need to finish a project for work and that I wouldn't have time to help him.  He believes me and I then go to the bar.,3,11/4/15 13:48,377,1
45,imagine_v1,0,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,2,11/4/15 14:33,682,NA
45,imagine_v1,0,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",0,,3,11/4/15 14:34,684,NA
45,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,2,11/4/15 14:34,686,NA
45,imagine_v1,0,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,0,,1,11/4/15 14:34,688,NA
45,imagine_v1,0,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,"I had a long day at work, and was very tired when we went to bed. I was sleeping very deeply when the baby started crying. It was difficult to wake up because I had been sleeping so well, and it was comfy and warm in bed. When the baby cried again, I pretended to be asleep, hoping that my spouse would check on the baby. I pretended for almost a full minute before the ruse worked. I felt bad, but when back to sleep very quickly.",2,11/4/15 14:37,695,0
45,imagine_v1,0,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",0,,2,11/4/15 14:37,696,NA
45,imagine_v1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",1,"I have not been selling many cars lately at the dealership. I knew we had a car at the front of the others with a defect, but the sales profit would be pretty good for me if I could sell it. Sometime after lunch a customer came into the store, and after looking around began asking me about the car with the flaw. I told him good things about the car. I also clearly stated that the car had no flaws. In the end, the customer got the car and I received a much needed commission.",3,11/4/15 14:40,699,1
45,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",1,"I was preparing to have guests over, and spent much of the afternoon cooking. I used one of my favorite recipes to make a soup using chicken broth. The guests all seemed to enjoy the soup. After we finished eating, I suddenly realized that one of the guests is vegetarian. Although I was shocked, I did not tell the guest anything about the chicken broth. I rationalized that nothing could be done, and it would only serve to worry my guests and cast me in a bad light.",5,11/4/15 14:44,701,1
45,imagine_v1,0,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",1,"I was running late to catch a flight to an important business meeting across country. As this was the last flight of the day, I would have no chance to make the meeting if I missed the flight. As I was rushing to the terminal, I noticed a man have a tough time with his large suitcase. While I normally like to help people in need, I could not stand the chance of missing the business meeting, so I averted my eyes as I walked past him.",6,11/4/15 14:48,703,0
45,imagine_v1,0,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",0,,6,11/4/15 14:48,704,NA
45,imagine_v1,0,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",1,"I was walking through the park drinking a can of Sprite and enjoying a nice day. I finished the soda, and I looked around for a trash bin. Finding none, I thought about what to do. I did not want to carry the can around with me all day, and it would not fit into my pocket. As I walked along I saw another soda can lying in the grass. I checked to make sure that I was alone, then put my can next to the one in the grass. While not a perfect solution, I was satisfied.",5,11/4/15 14:51,708,1
45,imagine_v1,0,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,0,,3,11/4/15 14:51,709,NA
45,imagine_v1,0,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",1,"My brother and I begged our parents to give us money to go get ice cream. They finally relented and gave me five dollars. I told my brother that I would go pick up the ice cream cones and bring them home. Instead, I bought an extra large chocolate ice cream cone and ate it myself. My brother was understandably upset when he found out, and my parents were angry as well.",3,11/4/15 14:54,713,0
45,imagine_v1,0,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,"I was sitting with my friends at lunch in the cafeteria. We filled up all six seats at the table. We noticed a red haired guy sitting alone at another table. We were laughing and having fun. After awhile the other guy came over and asked if he could sit with us. I told him that there were no more seats left, which was true. He went back to the table and sat alone.",6,11/4/15 14:57,717,0
46,imagine_v1,1,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,My son who is in his bassinet next to me starts to cry. I quickly grab my cell phone that is plugged in on the night stand next to me and see that the time is 3:00am.  I realize that I have to be up in three hours so I quickly lean over the bassinet and put his pacifier in his mouth. This does not sooth him so I get up and pick him up.  He immediately stops crying.  I look to my husband and realize that he has not woke up at all. So I walk out of the bedroom so I do not disturb my husband and into the living room.  I sit on the couch and rock back and forth gently trying to put my son back to sleep. ,7,11/4/15 13:33,146,NA
46,imagine_v1,1,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",0,,6,11/4/15 13:34,162,NA
46,imagine_v1,1,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,I am sitting at the table with a couple of my buddies.  We are chatting about the walking dead episode and how crazy it was. We are taking turns deciding who is going to die next.  I glance over and see a person sitting alone and the table.  I realize that this person really doesnt have any friends and constantly gets bullied by other people. So I get up and ask her if she wants to sit with us?  She looks so grateful and moves quickly to my seat.  I lean on the table and ask her if she watches The Walking Dead. She says yes and we all proceed to finish the conversation. ,5,11/4/15 13:41,281,NA
46,imagine_v1,1,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,7,11/4/15 13:41,285,NA
46,imagine_v1,1,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,5,11/4/15 13:41,289,NA
46,imagine_v1,1,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",1,"It is a hot summer day.  Probably one of the hottest so far this summer and my mom asks if I can run to the deli to get some ice cream for myself and my two sisters.  I put on my blue sandals and grab the money and walk around the corner to get the ice cream.  Once I arrive I realize i am not really in the mood for ice cream so I decide to get my two sister a big ice cream cone they can both share.  I get split flavors, chocolate and vanilla.  I walk back home in a rush so it doesn't melt and hand it to my sister and say share with her.  She doesn't seem to happy.  My mom gets upset and says she told me to get ice cream cones for the three of us not just one big one.  I think in my head ""then you should have gotten it yourself"". But I say i'm sorry and walk into my room. ",3,11/4/15 13:48,378,NA
46,imagine_v1,1,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",0,,3,11/4/15 13:48,383,NA
46,imagine_v1,1,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,5,11/4/15 13:49,389,NA
46,imagine_v1,1,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",1,I wake up and look at my phone and realize that I have a hour and a half to get my flight to St. Louis.  I panic and jump out of bed bumping into the edge of my bed.  I let out a curse word and proceed to get dressed not really even paying attention to what I put on.  I manage to get myself together and out the door in 20 minutes.  I get in the cab and tell him that I am in a rush and to hurry as fast as he can.  Surprisingly because my flight is early in the morning so traffic is minimal.  I throw some money at him and rush through the door dropping my scarf which I pick up and throw around my neck.  I get to the checkout things go smoothly and I realize I might make this flight.  I get so excited because it is to see my sister.  It has been two years and I cant wait to hang out with her and go shopping with her.  While I am running to the gate I see a women struggling with her suitcase which seems to have broken and she is literally just dragging it to her gate. I stop and ask her if,2,11/4/15 13:55,469,NA
46,imagine_v1,1,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",1,"I am walking through central park, trying to make sure I stay out of the bicycle and runners path enjoying the weather and the scenery.  I am drinking a coke and saying to myself that I shouldn't be drinking this unhealthy drink but O well i was thirsty.  When I am finished I search with my eyes for a trash can realizing there is non.  I look down and see another can of soda that someone carelessly just threw on the ground.  I think to myself people are so lazy and pick up the soda to throw out when I get home.  ",1,11/4/15 13:59,496,NA
46,imagine_v1,1,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",0,,1,11/4/15 14:00,503,NA
46,imagine_v1,1,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,"I currently was assigned with my fellow receptionist to coordinate a large envelope stuffing project for a new attorney that was hired to the company.  We both have to set up the labels, print them, double check correct address, stuff, seal and label the envelopes.   We both discuss who can do what and easily get this task done in 3 days.  Each day we coordinated together to make sure that we both were ok with each others work and that it was getting completed correctly.  I noticed the other receptionist was rushing a bit and made a couple mistakes on the labels.  When I was brought into my bosses office I left that part out and said how sufficient she was with the project and how she delegated her work correctly. ",3,11/4/15 14:06,541,NA
46,imagine_v1,1,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,1,"I run to the grocery store on a Sunday afternoon before the Giants game comes on to pick up a couple things I need for my meals the following week.  I go down each isle in a hurry and try to match my items with a couple coupons I have. Once I am finished I go to the check out line which is extra long.  I grow a bit impatient because it is getting closer and closer to game time, and I still need to get home unpack the groceries and make my bean dip.  I finally pay for my food and rush out.  Right when I exit the grocery store there is a man asking for any donations to a food drive.  I realize the items I have would be very useful to people in need and hand him 4 out of 5 bags that I have.  He looks extremely surprised and grateful.  I get home and my husband is a bit annoyed that I spent money on food and gave it all away.  I felt that I did a good dead. ",1,11/4/15 14:11,575,NA
46,imagine_v1,1,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",0,,1,11/4/15 14:13,591,NA
47,imagine_v1,0,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",0,,5,11/4/15 13:30,109,NA
47,imagine_v1,0,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",0,,1,11/4/15 13:31,113,NA
47,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,2,11/4/15 13:31,117,NA
47,imagine_v1,0,"You are walking through a pretty park, drinking a soda. You finish your soda and want to throw out the can, but can't find a trash bin. You see someone else's soda can lying in the grass. You pick up the other soda can, and carry both back to your house.",0,,1,11/4/15 13:31,120,NA
47,imagine_v1,0,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",0,,1,11/4/15 13:31,124,NA
47,imagine_v1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",1,"A woman came to the car lot where I work and was interested in a fairly high-priced used car. I would get a nice commission if I sold this car, and the customer seems really interested in it. I don't think it would take much to convince her to buy it. The only problem is that the transmission is on it's last legs, and is likely to fail with a few months. Even though I know it will probably lose me the sale, I have to tell her that the car has had transmission problems--I would feel too guikty if I didn't say anything.",1,11/4/15 13:37,212,1
47,imagine_v1,0,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the best parts of your co-worker's performance.,1,"I really hope I get this promotion. T and I are both up for it, and I know our performance on this last project will be a big factor in who gets it. I did almost all of the work--T always seemed to have something else that had to be done when we were supposed to be working on it. When he did work with me on it, his work was sloppy and I had to correct a lot of it. Our boss came to me and asked me about T's performance on the project. I told her the truth about T's performance. ",5,11/4/15 13:42,299,1
47,imagine_v1,0,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,1,11/4/15 13:42,302,NA
47,imagine_v1,0,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,"I go to bed on a Friday night, hoping for a decent night's sleep. I just had the baby a month ago, but I feel like I can't remember the last time I had a full night's sleep. After a couple hours, I wake up to the baby's cries. I'm usually the one that gets up to take care of her. My husband hasn't been as much help as I thought he would be. Truth be told, he hasn't been much help at all. It isn't fair and I'm tired of it. I've talked to him about it, and he always says that he will try to help more, but so far he hasn't followed up those words with actions. Maybe if I pretend to stay asleep he'll get up and help take care of his child. It's only a couple minutes before he starts stirring. I think he's going to get up and go take care of the baby, but he just nudges me and tells me that the baby is crying.",5,11/4/15 13:50,415,1
47,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,3,11/4/15 13:51,422,NA
47,imagine_v1,0,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",1,"I have so much studying to do for my Algebra final. There are so many formulas and methods I have to remember, and I don't know how I'm going to remember it all in the one night I have left to study before the exam. I'm sitting in the library because I wanted some quiet, peaceful study time, and J comes up to me and asks me how to factor equations. I don't know how he's still in this class if he hasn't managed to learn such a basic concept, but I would help him if I had the time. As things are, I just don't have the time to spend explaining it right now. I tell him this, and he looks really disappointed. I feel bad for him, so I tell him the name of a website he can visit for some good basic lessons. He heads over to the library computers, and I go back to studying.",5,11/4/15 14:01,505,1
47,imagine_v1,0,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,"I got to the movie theater late and have been in line for about 10 minutes now. I really want to see this movie, but I don't think there's going to be any tickets left by the time I get to the window. I wish I had gotten my ticket ahead of time, but I completely forgot. I look ahead, trying to count how many people are between me and the window. Way up ahead, I see my friend V. She's right up at the front of the line! Here's my chance! I know she'll play along with me, and I quickly walk up to her and apologize for being late. She looks a little confused for a second, but then she catches on, like I knew she would.  ",3,11/4/15 14:07,556,1
47,imagine_v1,0,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,"I get out of my last morning class and go to the cafeteria. My friends have already gotten a table and saved me the last empty seat. We sit around, eating and joking around for a few minutes. I noticed that R, a girl in my first class of the day, is sitting at a nearby table alone. I continue eating my sandwich and talking with my friends. A couple minutes later, R walks up to our table and asks me if she can sit at our table. I feel a little badly about it (and I have to admit, the ""Mean Girls"" quote, ""You can't sit with us!"" runs through my mind), but there really aren't any seats left.",2,11/4/15 14:15,603,1
47,imagine_v1,0,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,1,"I just got finished checking out at the grocery store and am complaining to my husband about the price of food. We're on a tight budget. I planned out what we would need for the next 2 weeks until next payday, and bought just enough. As we pass through the exit doors, I see a man with a table set up just outside the store. There is a banner on the table with the name of a local food bank on it. He says hello to us, and asks if we can donate any food to help needy people in the community. I apologize, and tell him that we can't afford any extra food this week. He says he understands, and tells us to have a nice day.",6,11/4/15 14:23,646,1
48,imagine_v1,1,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",0,,7,11/4/15 14:02,519,NA
48,imagine_v1,1,"You are a student studying for an upcoming final exam. A peer is struggling to understand an important concept from the class, and asks you for help. You stop studying and explain the concept to them.",1,I imagined being in a dorm room studying for a physics test when one of my classmates knocks on my open door. He asks if I am having any problems with the force vector problems and I reply that I've already gotten past that pat of my study. I tell him to grab his stuff and study on my bed and when I need to take a break I will help him with it. After I finish going through the problems in the next chapter I explain it to him.,7,11/4/15 14:05,537,NA
48,imagine_v1,1,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",1,"As I am jogging down the terminal I see someone with a problem carrying their heavy suitcase. I stop and ask if they need help. When they replied yes and that they were going in the same direction I picked up half of the luggage and said, ""I've been in the position many times before.""",7,11/4/15 14:07,555,NA
