subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
36,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,Me feeling really bad as I awkardly stand in the front of the line. I do end up getting the tickets though so all my negative emotions would soon fade away,1.13,3.06,15143,3895,1/30/19 16:07
43,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"bacteria, air, blare, claire, fair, bare, bear, ware, where, swear, cable, able, gable, stable, label, bell, cell, dwell, yell, shell, fell,",7,7,16921,8023,1/30/19 16:07
119,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am asked about this car I am trying to sell, I know it has a serious flaw but I really need my paycheck. I think I can just tell them it doesn't then I can get the car sold and get paid. Although, this will lay very heavily on my conscious. I worry of the outcome of this lie. I feel so guilty. ",1,1,3733,3245,1/30/19 16:07
46,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,That i had gotten up to get the baby multiple times and it is my spouses turn. Along with that i felt bad overall and i needed my sleep in a way also so i would not feel bad as we are a partnership ,5.87,3.99,9732,2389,1/30/19 16:07
48,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,left heft deft cleft ,4.6,4.98,2564,2135,1/30/19 16:08
104,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"hill, will, kill, nil, trill, 

stopped",2,3.03,10732,5094,1/30/19 16:08
30,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would try to make space for him. So he can join me at the table.,1.15,1.1,11043,5043,1/30/19 16:08
102,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0," They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go  Your roommate is struggling to set up furniture in their room. ",6.09,6.81,2893,2403,1/30/19 16:08
98,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I imagine feeling lucky that I found so much money.  I would think of all the things I could do with all that money.  I would not really know who dropped it so I don't think I would feel very guilty about finding it.,5.92,5.91,4127,3071,1/30/19 16:09
89,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"meat, treat, feat, feet, teat, wheat, eat, cheat, heat, beet, beat, meet, neat, fleet, greet ",1.92,1.05,2636,3200,1/30/19 16:09
7,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I would not feel bad in this case.  It's justified to do this since there actually aren't any seats left.  Depending on the chair setup, I might invite them to pull up a chair.",6.01,6.03,3082,1746,1/30/19 16:09
35,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I am very tired and am really not thinking clearly.  I imagine the baby may stop crying on their own but know that will probably not happen.  Maybe I justify it by telling myself the next time it happens I will definitely make it right that time by getting up very quickly even before my wife is woken up.  I will say to myself that I will make it up to her the next time for sure but I am just too tired right now to get u,4,4,4078,8415,1/30/19 16:09
16,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"far, mailman, boo, wets, laid, hen, bar, told, tasks, saws, row, yell, go",1,1,26429,3408,1/30/19 16:09
56,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"riddle, white, right, tight, sight, blight, bite, kite, night, might, knight, light, fight, height, mouse, grouse, douse, blouse, ",5.98,5.97,8644,4947,1/30/19 16:10
4,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I walk up to my friend in line. I see others are looking at me a bit as I'm approaching. I talk to them for a while and look around to see how much people are noticing what I'm doing. I wonder if I can get away with this. I slowly sort of just conform to being in the position of the line and hope nobody notices.,5.94,3.17,2898,3281,1/30/19 16:10
43,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"errant, been, bin, din, grin, shin, when, win, fiddle, griddle, bite, blight, wright, white, spite, height, light, fright, tight, maybe, louse, blouse, grouse, ",1,1.97,10884,4227,1/30/19 16:10
36,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"who
bar
where
low
beats
fable
hitting
lable
basks
fit
well
",5.87,5.64,6774,1939,1/30/19 16:10
66,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I imagined walking toward the person I know. First of all... I feel like I already lost a place in the line that I just left... so it's like- there is no going back... then I think about all the people in the line... looking at me - they all know what I'm trying to do... I'm wondering if somebody will say something to me... I'm nervous and I know I'm not doing a right thing right now... then I think about the person I know... ,1,1.35,15702,7787,1/30/19 16:10
119,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"The train is so crowded I just can't wait to sit down and get to where I am going. I see one more seat so I go to sit down as I notice an elderly person looking for a seat. Should I give mine up? No, I think I will just sit down. First come first serve right? Hopefully someone else will give theirs up. I feel a little bad for this but it is just a seat after all. ",5.03,4.98,6471,10965,1/30/19 16:10
48,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,hem gem femme ,4.38,4.65,11206,2180,1/30/19 16:11
24,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine my friend trying to persuade me to help out even though I do not want to. They would try and make me feel guilty. They would probably start to get irritated. I'd try and say I can come over another time and help so I can just leave. ,5.24,2.89,80806,1477,1/30/19 16:11
46,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,That i saw the money and i jumped at the free money but at the same time feel a bit bad overall. Like i should give it to the person and i even think i will go find him and give it to him but at the same time i don't because i want the money and the good luck myself.,5.85,3.99,40205,1502,1/30/19 16:11
104,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"fright, sight, bright, light, tight, knight, night, ",1.01,3.52,6299,3149,1/30/19 16:11
30,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,1.02,1.01,12758,4182,1/30/19 16:11
102,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,a person struggling with a heavy suitcase.,4,6.54,9993,3890,1/30/19 16:11
23,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"meat 
pleat
meet
creep
heat
feet
beet
beat
sleet
neat
pete

",5.01,4,9269,5509,1/30/19 16:11
98,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I would feel desperate for a sale.  I would also feel guilty knowing I was lying to an unknowing customer.  I imagine hoping for a sale but the customer picking a better car with no problems.,1.07,1.05,7244,2993,1/30/19 16:11
7,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"fight
might
right
blight
sight
tight
maybe
hearts
farts
starts
tarts
boo
do
goo
loo
house
louse
mouse
souse
heck
bore
sore
tore
more
nor
pour
sets
bets",2.06,4,2888,2322,1/30/19 16:11
89,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"sit, fit, zit, chit, hit, tit, pit, lit, nit, bit, writ, kit, wit, knit, ",5.99,6.99,16965,1613,1/30/19 16:12
16,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"moo, twerker, broth, keying, wig, moss, boo, blurst, farts",2.95,5.03,11160,3837,1/30/19 16:12
4,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"slick, chick, tic, flick, lick, sick, dick, pit, lit, sit, door, gore, more, sore, four, lore, chore, wore, tore, core, whore, more, oar, pore, pound, sound, mound, hound, brown, town, ",6,4,4727,3497,1/30/19 16:12
56,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I need to move this car. My boss will be very happy to have this lemon gone. I tell the customer it has no flaws, after all, they don't know any better. I write up the contract with the customer, and take it to my manager to get it approved. I am pleased by the surprised look on their face when they see which car it is. ",1.97,1.03,3364,4274,1/30/19 16:13
43,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I've always hated vegetarians, they always think they're better than others and try to guilt you for just following nature. Well tonights my night. I'm having friends over for dinner and one of them is a vegetarian. Soup is the easiest way to have my revenge. I've told them it's a vegetable broth but in reality the base is chicken. They tell me it's delicious and they want my recipe. I just laugh and wave it off as a 'secret family recipe'. I do however tell them I'd be more than happy to cook for them again. I'm thinking I up the difficulty and next time convince them that the meat they're eating is actually tofu.",6.55,1.64,7793,1496,1/30/19 16:13
35,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I have to admit that I would be wondering why in the world this person would be attempting to sit with us.  What are the reasons for it, it does not make much sense.  I would feel very awkward trying to figure out why this person would want to move from a place where they are already seated and try to come to a table that is full.  I would be hoping that one of my friends would help me out by thinking of the right thing to say without being rude.  I would try and put it as nicely as possible but say that the there",6.03,6.89,10336,5042,1/30/19 16:13
36,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"Do
loathe
seeing
rig
pour
loss
",1.98,3.61,10366,1457,1/30/19 16:13
119,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"table 
able
stable
cable 
label 
abel 
fable
mabel 
gable 
disable
sable
cradle 
",5.99,7,4878,2380,1/30/19 16:13
48,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,hence fence gents sense incense scents pence,4.66,4.63,8798,1363,1/30/19 16:13
66,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I imagined everybody in the train looking at me and judging me... ,1.61,1.59,40205,2875,1/30/19 16:14
104,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I went to so much work making this soup, i should really just tell them it's vegetarian so they eat it. I don't want to make more soup just because one person won't eat it. Also if the person likes it maybe they will want to know it was not vegetarian and I can convert them to eat meat again. Wouldn't that be funny? I mean after spending all that much time...",1.05,1.06,2848,4919,1/30/19 16:14
30,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I would tell the customer the truth. I would tell the customer the car has flaws.,1.17,1.07,5512,2407,1/30/19 16:14
98,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"maybe, blouse, mouse, house, beep, reap, sheep, steep, sweep, weep, wreck, jazz, bill, chill, drill, will, lawn, prawn",5.82,5.91,6473,2768,1/30/19 16:14
102,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line. 
",6.16,6.97,2643,2052,1/30/19 16:14
23,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"laws
slaws
paws
claws
",1,1.23,28700,3784,1/30/19 16:15
16,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"moor, doommate, get, cup, win, ware, doom, may, task, moo, whelp, fut, taunt, row, war, stem",2.25,4.74,8102,2015,1/30/19 16:15
4,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"fell, smell, gel, sell, loss, toss, floss, sauce, mall, fall, trawl, small, gall, tall, farts, tarts, starts, four, sore, tore, more, wore, pore, pour, floor, ",5.02,5.07,5056,2474,1/30/19 16:15
46,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,Meat Frown Fit more boo ,4.69,3.09,105521,10615,1/30/19 16:16
89,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I know that I would feel guilty here. However, I would still do it. I would make it seem to my boss that my coworker is a bad employee. I would be looking out for myself in this scenario. Work is not for making friends. I want to make myself look as good as possible here so that I have best and biggest chance to get the promotion that I think I deserve. Making more money would be important to me, and if I don't look out for myself, no one will.",5.96,4.98,4107,1155,1/30/19 16:16
56,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"rig, prig, dig, toss, DOS, gig, mig, pig, tig, wig, moss, sauce, ",3.05,2.96,5043,3195,1/30/19 16:16
43,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"cheat, feet, heat, eat, seat, tweet, treat, street, brain, drain, vain, spain, main, cane, worsen, hit, spit, kit, it, fit, brit, knit, lit,",5.94,4.41,6636,3556,1/30/19 16:16
35,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"pit, writ, town, clown, vain, stain, rain, bane, sane, pea, tea, lurching, peat, meat, cleat, treat, beat, retreat, fleet, beet, beat, seat, pleat, fit, bit, mitt, ",1.91,3,5125,5383,1/30/19 16:16
36,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"who 
bar
sew
riddle
fight
lying
heck
house
",5.17,4.58,5073,2345,1/30/19 16:16
48,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,maybe rabie scabie,6.02,6.97,5650,3468,1/30/19 16:16
119,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bar
are
far
car
star
jar
guitar
scar
cigar 
tar
par",5.04,3.02,17161,3718,1/30/19 16:17
30,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I would not offer them the chicken broth. I would offer them something else.,1.07,1.14,4951,2780,1/30/19 16:17
104,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"beat heat, neat, beet, sleet, teat, bleet, 

known, bone, zone, crone, blown, shown, groan, 

hitting, knitting, flitting, ",1.95,4.22,3277,4148,1/30/19 16:17
98,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagine being in a hurry and not having time to stop to help.  I imagine feeling a bit guilty but not really worrying about that person. ,4.94,4.97,3315,3145,1/30/19 16:17
16,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am in a rush, I do not want to miss my flight. Im sure someone here gets paid to help people with their luggage. I dont have time for this, maybe if I did. I need to get places",7,7,2168,1552,1/30/19 16:18
4,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would feel terrible for the person who was rejected. I would think I'm a bad person who is probably a jerk. As I told them no I saw a look in their eye of sadness and being very uncomfortable. Those around me looked at me like I was some kind of animal.,1.12,2.99,9513,3272,1/30/19 16:18
23,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"paulte
",1.09,1.01,37266,3959,1/30/19 16:18
56,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I tell my guests that I spent all day cooking the soup. I explain that it is a vegetable broth base, because I remembered they were vegetarian. I secretly am really hoping that the spices will disguise the chicken flavor.. ",2.91,3.07,7060,2256,1/30/19 16:19
35,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I can only imagine doing this if for some reason I was very desperate for the money, like I would not have enough money for food unless I made this sale.  I may tell myself that this person has plenty of money to pay to get the car repaired after they make the purchase and my situation is more important than lying to them.  I would feel horrible but there must be some reason I am even considering doing this, I need to make this sale for some good reason otherwise I would not even",1.14,2,3871,2728,1/30/19 16:19
36,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"rests
door
looking
poop
do
run
well
raid",1,1.07,4481,3970,1/30/19 16:19
48,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,bar car far char marr war ,4.74,5.61,3394,1411,1/30/19 16:19
119,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I really need this big promotion so when the boss asks about the coworker I decide to just tell them all the worst parts about their performance. After all they did do these things anyway. I have to look out for myself and my future but I will feel bad about it.,5,5.03,4448,2444,1/30/19 16:20
43,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I was working as a car salesman and having a generally bad day. This customer comes up and immediately I hate him. I don't know if it was his attitude or just my bad day but I immediately hated him more than anybody I'd ever met. He starts asking me all kinds of questions about this piece of crap car that is basically a Jigsaw trap on wheels. I evade and dodge like a martial arts master and eventually come out and just say it. ""Sir"" I begin, lick my lips they're dry...""I can say without a doubt, this car is one of the safest I've ever seen. I myself have bought two of them so that my wife and I can both drive with assurance that we're both as safe as can be and that if we were in an accident our kids would be safe and come out unharmed. You should definitely get this car, if not from me then from somebody else. It's that safe!"" I say all this knowing that it's the complete opposite of the truth and without any regret.",6.46,1,58674,2772,1/30/19 16:20
104,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I deserve this promotion, and if my boss is asking for my opinions i need to let him/her know about my coworkers lack of regard and inconsistency lately. they shouldn't be promoted because I deserve this, i've worked extremely hard for it. Based on my co-workers performance they don't deserve it, and my boss needs to see what I had to put up with and overcome in order to get where I am right now. They are asking for my feedback so it must be warranted. Especially after everything I saw goign on in the meetings only we attended.",1.07,2.04,3889,4198,1/30/19 16:20
30,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,1.14,1.1,19931,1920,1/30/19 16:20
4,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"poop, loop, coup, hoop, stoop, fell, sell, phlegm, gem, fade, laid, jade, lemonade, trade, wade, goth, moth, cloth, true, slew, flu, sue, two, zoo, new, knew, ",1.09,1.23,4697,3671,1/30/19 16:21
16,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"wine, sine, blickets, groovy, boon, loon, well, shout, worsen, kind, hem, recluse, rut.",1,5,17795,2816,1/30/19 16:21
66,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"First I'm angry... I mean WHY isn't she getting up, but then I think - maybe there is something really wrong with the baby... maybe it's important... but I'm so sleepy, maybe I should kick gently my wife to wake up, or should I just get up and get some ""good deed"" points from my wife... I really hope the baby is fine but on the other hand I wish ",4.39,3.6,5727,3057,1/30/19 16:21
48,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,brine dine fine mine nine pine lupine rine sine spine tine wine swine twine equine,2.04,3.22,3316,1573,1/30/19 16:22
35,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Chevy, levee, par, tar, scar, bar, mar, far, light, might, right, fight, plight, sight, pea, tee, tea, flea, talk, rock, flock, mock, sock, vast, last, mast, cast, fast, ",3.79,4.61,5980,4887,1/30/19 16:22
23,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"far
car
par
tar",3.98,4.77,45281,3102,1/30/19 16:22
104,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"Oh man i really want to see this movie, i mean look at the line everyone does. Wait they said only 30 tickets left, how am I going to get in when i'm 45th in line. Oh man this is the premier, i told everyone I'd get them in, wait look now more people joined that family ahead of me. Hey wait, isn't that Bob up there, oh man it is. I'll wave and shout at him saying thanks much for waiting for me and walk up talking to him then be able to get ahead of that cheating family and get in to my movie. This will work out great.",1.25,3.06,2295,1478,1/30/19 16:23
43,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm rushing to get to my flight, I just finished the usual violation of TSA gaping every hole I have. I've got 3 minutes to make the 7 minute trip to my gate. I can do this... out of the corner of my eye I see a babushka struggling with her suitcase. Normally I'd stop to help her because it's what I'd want someone to do for my babushka but in this particular instance I just can't. I avert my eyes and rush past her on the way to my gate...my destiny.",6.41,4,5730,1519,1/30/19 16:23
119,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line 
sign
mine
twine
fine
wine
nine
design
spine
pine
shrine
shine
vine
swine
whine",7,6.01,4223,4495,1/30/19 16:23
45,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"too, boo, who, loo, do, moo, he, she, me, whore, door, more, core, tore, lore, bore, fore, roar, wore, pour, sore, mouse, house, louse, douse, souse, hits, mits, ",4.82,4.16,4332,6122,1/30/19 16:23
63,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"meat, great, beat, feet, treat, peek, sleep, eat, neat, week, plain, main, fame, shame, gain, pain, plain, bane, sane, game, lame, rain, vein",1.3,2.53,16717,5712,1/30/19 16:24
4,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I'm walking quickly and see an overweight fellow with a wobbling suitcase. They are sort of dragging it as it won't roll easy. As they look up I look away a bit and act like I don't see them. As I'm walking by I wonder if they noticed I ignored them and I feel bad for being unhelpful. I try to distract myself and think about something else. I wonder if I should go back and help him.,3.06,6.03,3917,4238,1/30/19 16:24
66,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I feel really lucky right now. I mean it's $50 ! When I have a $50 bill in my pocket - I MAKE SURE I won't loose it, so it's that guys fault he dropped it and it's my gain.. I mean, God knows I need that money, so universe helped me here a little bit. I hope he won't realize he dropped it because he might ask me a question - have I seen his bill... I'm not sure what would I answer... probably ""no, sorry dude""",6.06,4.2,3967,3389,1/30/19 16:24
48,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,doth froth goth hoth moth roth ,4.58,4.48,2505,1468,1/30/19 16:25
23,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I made dinner and I told a guest the soup was made of veggie broth. It probably actually was chicken.,2.85,1.8,8148,3227,1/30/19 16:25
35,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Again, I must be going over some mental gymnastics in my head in order to some way justify this atrocious behavior. Maybe I truly believe that there is no doubt that I am the better and more deserving person for this job.  I may know something about my friend that I know would make hiring him a huge mistake.  I would have to convince myself that it is better if I get the job and it is not for selfish reasons.  I would tell myself that I am telling the truth ",2.09,1.73,3305,3869,1/30/19 16:25
119,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I think oh yes! A 50$ bill I found what a blessing to me! I wonder if anyone dropped it and see someone ahead and wonder if it was theirs, but they did drop it so finders keepers. I look around to see if anyone sees or is looking for it. I put it in my pocket and am happy. I f anyone comes and asks for it I will give it back though. ",7,6,4200,2978,1/30/19 16:26
43,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"So I'm travelling home from work, decided to walk today because it's a nice sunny day. In-front of me I see green on the sidewalk. I quicken my step, money is always nice and this looks like money.. as I reach it I see that it is indeed money. Fifty moneys to be exact.. I scoop it up and put it into my wallet. Ahead of me I see a guy pulling items out of his pocket as he walks, obviously looking for something. I have the sinking feeling that this money belongs to this man and quicken my step to catch up to him. As I reach him I reach out to tap his shoulder as I reach into my back pocket and say..",6.9,4.91,8246,1424,1/30/19 16:26
45,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"too, moo, who, loo, boo, new, do, dew, mail, fell, hell, well, dell, sell, cell, pour, door, whore, more, sore, bore, tore, wore, lore, core, fore, moss, loss, toss, , fall, mall, ",2.64,1.98,3741,4270,1/30/19 16:26
