subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
215,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Spouse, mouse, louse, grouse, baby, maybe, , asleep, creep, sweep, peep, sheep, jeep, steep, beep, cheap, check, wrech, heck, dreck, deck, to, drew, moo, shoe, two, too, do, loo, crew, ",1.96,5.99,6350,3348,1/19/21 15:36
132,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"Winner, Trough, More, ",1,1,2401,2063,1/19/21 15:36
130,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I sit down in the seat and let the elderly person take another seat and get ready for the trip to start. The scenario doesn't mention that there aren't plenty of extra seats.,6.01,6.01,7763,5691,1/19/21 15:36
128,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"mine, fine, brine, abuse, bell, shout, doubt, me, pine, brunt, muse, but, mutt, nut, tut, whine, shine, dine,",1.99,2.98,4763,2042,1/19/21 15:36
79,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"fine, mine, dine, loon, boon, fell, well, hell, bell, flow, blow, lore, bore, bet, let, net, fret",4.99,3.01,8979,1837,1/19/21 15:36
108,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line - mine, thine, sign, whine,fine, pine
tickets - thickets, pickets, rickets
soon - moon, toon
",1,2,396031,3905,1/19/21 15:36
68,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"car, far, tar, turk, low, yell, bell, who, ",2.99,3.1,42590,7993,1/19/21 15:36
152,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagine being at the bar feeling very guilty about my behavior as a bad friend and leaving to go help anyway,4.95,5.01,15902,2929,1/19/21 15:36
160,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"your on the speed train, ya see the old geaser in pain searching for a seat they just want relief, but you take the seat. you sit down with your crown, you just won the beat. to do loo shoe train lane sain ",1,2.3,3769,4700,1/19/21 15:36
74,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I imagine I don't want a stranger sitting with us that we don't know.  It would be awkward and weird.,3.27,2.15,4577,1641,1/19/21 15:37
138,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I imagined feeling unprepared not knowing my guest is a vegetarian, but also annoyed they didn't tell me. There's no time to make a new brother. I was trying to do something homemade and I don't want to have to find another meal in such short notice. My heart feels bad, but I'm annoyed.",2.99,2.21,7905,1897,1/19/21 15:37
206,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"If I'm a car salesman, then my soul is black and I'd punch babies for sport.  I wouldn't think twice about screwing over people for profit. I'd do this behavior with glee.  I'd greasily smile as I did too.  I'd make the rubes pay for their rube-ness.  Suckers, they are sheep and I'm a wolf.  Ha, ha.  ",1.05,1.05,3629,2012,1/19/21 15:37
134,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"duh, fizz, bat, cat, dat, fat, hat, lat, mat, pat, rat, sat, tat, slat, sand, land, few, cue, que, muse, news, dews, pews, razz, man, can, ban, fan, glan",1,1.5,6320,4048,1/19/21 15:37
195,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,wreck fleck deck beck heck mouse house louse pup john lawn mend bend send fend lend do grew spill fill dill will mill,5.99,5.99,5437,2778,1/19/21 15:37
256,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"An elderly lady is trying to lift one of those rolling suitcases but isn't managing.  No one else is helping her.  I feel some sympathy for her but have other things on my mind.  I feel very tense and nervous about missing my flight.  I can't be responsible for everyone in the airport.  Someone else can help her; there are plenty of us.  I look around for a skycap or some other airport or airline worker and consider trying to get their attention to help the lady.  I could potentially do it without breaking stride.  I'm ambivalent.  I just can't afford to miss this flight. Besides, I'm holding a huge Cinnabon and soda and Sbarro pizza aslic",6.93,6,8009,4929,1/19/21 15:37
2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"The person in line is ahead of the time and isn't my excuse to cut in line.
",2.51,4,25708,2699,1/19/21 15:37
209,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I would feel like a horrible person. This is not how my parents taught me how to behave. I would feel like I should really give up the seat. I would feel selfish and rude for behaving this way. I would feel so guilty for doing such a mean thing. ,1.05,1.1,3121,2061,1/19/21 15:37
248,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"smell, tell, yell, fell; mine, fine, brine, dine; nut, putt, strut, rut",4.68,1.84,8215,5213,1/19/21 15:37
87,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"sit, hit
sit, wit
but, cut
tell, hell
them, whim
no, go
no, sow
left, weft
asks, tasks
and, band
and, sand
alone, condone 
cafeteria, bacteria
table, cable
table, unable
if, whiff
if, stiff
sit, bit
but, gut
",1,5,3947,9408,1/19/21 15:37
232,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"bit, fit, git, hit, kit, lit, pit, tit, wit, gown, town, beat, feat, heat, meat, peat, teat, ",3,2,7061,5408,1/19/21 15:37
143,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"sends, feats, fable, fit, cleft, where, hair, there, their, fair ",2.99,4,4128,4667,1/19/21 15:37
189,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"bin, gin, fine, mine, bore, whore, more, core, bill, spoon, goon, hell, bell, gell, well, bout, we, me, pee, glee, bee, landing, dine, pine, his, sat, mat, hat, bat, knat, fat, lat, ",4.86,3.17,3520,2767,1/19/21 15:37
22,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I reach down to pick up the bill, quite happy at my fortune. I justify doing so by considering that perhaps the bill did not actually belong to the person ahead of me. I consider how I will spend the money.",4,4,3208,2248,1/19/21 15:37
144,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagined that I was in a hurry and would miss my flight.  I wouldn't be able to help because I would miss the flight.  ,6.26,5.98,328823,2429,1/19/21 15:37
247,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,Still kill house cup pup suspend heck lady sits pits ,1.09,1.09,9391,2706,1/19/21 15:37
164,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"cause, laws, saws,  sell, hell, tell, bar, boo, do, coo, new, who, sue, bow, row, hoe",2.05,1.97,6809,5179,1/19/21 15:37
76,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,There's a new movie out that I want to see so I'm at the movie theater. As I'm contemplating whether to wait in line or not I spot a friend at the front of the line. I know he won't mind so I pretend to be meeting with him so I can cut in line. I know that will make some people behind us mad but so be it.,7,2.95,2822,3295,1/19/21 15:37
245,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"pine, dine, wine, sign",3.09,2.22,5406,1330,1/19/21 15:37
181,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line: fine dine kine mine nine pine tine vine
you: boo blue clue cue due few hew flew loo new mew moo poo rue slew shoe too two view woo
out: doubt shout flout grout tout 
know: show toe",2.04,1.98,3416,2066,1/19/21 15:37
64,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagine a bad co-worker who does not do their work wel,2.65,4.73,4221,7824,1/19/21 15:37
96,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bet, wet, fret, wear, tomb, task, flask, flow, far, star, well, sell, fell, flume, stew, flew, grew, ",1.8,1.66,24155,3053,1/19/21 15:37
218,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"rig, loss, toss, moss, rid, slid, bid, kid, mid, hid, fell, hell, sell, gel, ball, cart, fart, heart, mart, ",4.95,5.97,12938,3517,1/19/21 15:37
284,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,This is ok . Depend on person and have any other urgent work. The do work depended on the situation.,5,4,4650,1780,1/19/21 15:37
5,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"After telling my boss the worst, I avoid my co-worker and hope that I will be able to get the promotion.  I will make sure to show off my abilities whenever I can to my boss.",1.15,1.01,8081,3671,1/19/21 15:37
220,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I wonder if she can tell I am not asleep because of my breathing so I labor my breath, the baby is crying so loud now, I am so tired, and can not think of something I would rather do less.  I notice she has become restless and I think I have done it finally, she is about to get up now.  She presses against my shoulder, I know she is tired too.",4,3.11,1885,2832,1/19/21 15:38
42,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"bar: tar, car, par, far, jar
go: so, toe, doe, foe, mow, row, tow",1,2,69552,3877,1/19/21 15:38
67,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Work, clerk, perk, shirk, smirk, Turk, lurk, merck, ",1.98,2,11125,3013,1/19/21 15:38
78,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"The train is crowded and there are hardly any seats. I notice an elderly person also shuffling around and looking for an open seat. I find a seat, but I think the elderly person noticed it too. I quickly move to sit in the seat before the elderly person has a chance to really act. I have a seat, but I'm not proud of the way I got it. I feel pretty pathetic. I'm happy to be sitting, but I feel like a bad person. I'm wondering if the inconvenience of standing outweighs the feelings of guilt I'm having.",2.6,3.29,14024,9989,1/19/21 15:38
33,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,Picking up the fifty-dollar bill will make me feel bad because it's not mine and the person in front of me might be the owner of the money.,4,2.99,9839,366943,1/19/21 15:38
55,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would have already made plans with friends to meet up. My roommate would be new, and we wouldn't know each other very well yet, so I would have no qualms about leaving her. She would be unable to make up her mind about furniture placement, having moved things around multiple times with my help in the past few days. I would be tired of helping her and needed some time with friends to relax and gossip about the new roommate and her quirks. ",6.02,5,4599,1923,1/19/21 15:38
149,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagined that my roommate asked me to help them build furniture (probably a bed frame or dresser from IKEA). I wanted to help them but I told some friends that I would meet up for happy hour drinks. Instead of telling my roommate the truth I lied to them and told them that I had to finish up a project for work and that I had to go on campus. I then drove to the bar and met up with my friends for the happy hour we had planned. I fel,1.98,3.19,3571,3036,1/19/21 15:38
92,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,car and tar; paid and maid; car and par; flaws and claws; flaws and clause; car and bar; car and far; paid and laid; sold and bold; sold and cold ,1,1,4393,3320,1/19/21 15:38
10,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I see one of my very closest friends Lauren. Before proceeding to cut the line, I say out loud ""Hey Lauren, I didn't realize you were already on line. I would've just came to the front had I known."" And then proceed to walk to Lauren. I would then say quietly to her, ""hey sorry for that but I really want to see this movie. Can you buy my ticket and I will z",1.18,1.42,14133,6670,1/19/21 15:38
89,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"LINE:  bine, dine, fine, mine, nine, pine, quine, sign, tyne, vine, wine

SELL:  bell, cell, dell, fell, hell, jell, mell, nell, pell, tell, well, yell

CUT:  Butt, hut, mutt, jut, gut, cut, nut, put, ",1.87,1.55,14294,2483,1/19/21 15:38
61,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"Youre-adore,more,core,door
will-mill,gill,sill,till
cut-but,mutt
Line-fine,mine,wine,swine
In-win,sin,tin,min,fin,gin
use-muse,loose",2.19,2.96,2883,3386,1/19/21 15:38
249,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I can see the tray of food in front of me. I can see my friends looking at me as I tell the person there's no seats left. I hear the cafeteria crowd having conversations, laughing, screaming. There are no seats left at our table. I can see the person's face change to a look of disappointment but I meant no disrespect.",4.99,6.96,5591,4388,1/19/21 15:38
110,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I told them that I was busy with a project for work, but it wasn't true. I just didn't want to help my roommate with their junk. I just wanted to relax and go to the bar tonight, not work on my work time off. It was wrong, I know, but I just want to chill, not break my back tonight. I should have just brought them with me and told them we'll finish it later.",1.88,3.87,3732,5488,1/19/21 15:38
171,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"for door floor more core snore pour
cooking booking looking
you sue too moo
hours ours flowers powers towers
tell sell bell well
dinner winner
made shade ",4.99,5,7205,6583,1/19/21 15:38
158,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"mouse, souse, louse, house, douse, 
heck, neck, dreck, speck, 
maybe, 
lawn, drawn, fawn, don, 
deep, steep, jeep, creep, heap, ",4,4,6067,1539,1/19/21 15:38
221,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagine myself being in a hurry, and this person with the heavy suitcase is just blocking my way because they are walking very slowly and I am late to catch my flight, so I have no patience waiting for this person to go by. The airport is very crowded and I am very annoyed to be behind this person. I will they would have gotten a cart or something to help them with this suitcase, or have gotten a suitcase with wheels. ",3,3.03,13388,9349,1/19/21 15:38
203,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I imagined satisfying myself first. That is taking my happiness as a number one priority. I would do it again,5.69,5.41,8489,8268,1/19/21 15:38
175,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"goo, grew, who, knew, blue, blew, tree, we, he, knee, flee, glee, pill, ill, sill, will, till, cup, sup, car, mar, star, far, bar, tar",4,2.16,4501,4252,1/19/21 15:38
47,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I would feel really guilty and probably not enjoy my time at the bar. I'd also be worried that my roommate would smell alcohol on my breath when I got home, and as a result I probably wouldn't drink very much. I'd probably just wind up counting down the time until I could go home having plausibly been gone long enough for the project.",2.01,1.02,3622,1898,1/19/21 15:39
58,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"you-too, you-blue, you-sue, are-bar, are-car, are-far, are-tar, baby-maybe, check-deck, check-neck, check-heck, night-flight, night-bite, ",7,5.52,8915,1478,1/19/21 15:39
255,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I finished cooking with only about twenty minutes left until my friends arrived. When I finished, I felt great. The kitchen had a wonderful smell of chicken soup, and the soup tasted delicious, with the perfect balance of flavors. Just as I was pouring the soup into a container for serving, I suddenly remembered that one of my guests didn't eat meat. I felt really stupid and annoyed at myself for forgetting, but also frustrated that all my cooking efforts seemed to be wasted. I couldn't think of any way to cook something else quickly. But then I thought more about the soup that I had made, and I remembered that it only had chicken broth, and no chunks of meat. I felt guilty, but decided that the best solution was to tell m",2.98,2.56,4348,4988,1/19/21 15:39
192,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine feeling embarassment and shame because I took the seat. I would not be able to stay seated. I would be impelled to stand up and offer her the seat. It is ingrained in me, the way I was raised.",1.14,2.82,4146,3884,1/19/21 15:39
107,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagined my having a few guests over dinner. I then noticed that one of my guests turned out to actually be a vegetarian. I had to finish making my chicken broth soup and I still gave it to the guest because I didn't have anything else to make. ,1.91,1.55,6482,1107,1/19/21 15:39
170,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagine feeling very rushed and slightly guilty for ignoring the person's struggles, but also justified because it is not my responsibility to handle this issue for the person and I have to meet my own responsibilities, like catching this flight. I also think I would probably be stressed and feel physically tired from rushing. ",1.04,6.75,46462,10851,1/19/21 15:39
239,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I would feel annoyed that the baby was so fussy.  I would try to justify letting it cry itself out so neither of us had to go and check on it.  I hear this is a legitimate child rearing strategy called self soothing. It could make the child more self reliant and give the parents more sleep.  I would probably feel guilty for not wanting to check at first.  A lot of it would depend on if one of us stays at home all day or ,4.96,3.04,8113,2000,1/19/21 15:39
83,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"juggling, met, get, wet, debt, bet, womb, broom, loom, doom, moo, lou, do, car, mar, gar, far, czar, par, jar, jerk, lurk, smirk,",3.18,3.47,8186,2054,1/19/21 15:39
142,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"you blue clue dew few glue hue new pew stew too view zoo
down frown gown town brown
street beat meat greet feet treat 
bill hill grill shrill frill
that mat brat cat ",1.22,1.52,5578,6675,1/19/21 15:39
205,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,eyes lies avert subvert levy bevy chevy flight kite right height walk talk balk calk ,5.12,5.65,13232,2014,1/19/21 15:39
208,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I feel bad for the person but since there ARE NO SEATS available, I'm being honest and just telling them the truth. That assumes I can't just pull a chair over and let them squeeze in. Surely they will be disappointed but what can you do? Taken at face value, I'm being truthful so it's all good, no harm no foul, just a busy cafeteria...not sure what else to really write here so I'm going to stop.",7,7,2116,2425,1/19/21 15:39
18,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"set let pet wet met net vet
up pup sup
room doom loom groom boom
bar car tar mar gar par far jar
can ran tan man ban van pan ",3.01,2.04,8299,14942,1/19/21 15:39
223,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I will go ahead and excuse the person who is behind the one that I know. I will say that I am sorry that he is my friend. Can I stay here and ask him for help?,1.98,2.01,8325,6782,1/19/21 15:39
152,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"mine
but
shut
fine
",3.18,2.95,2557,1514,1/19/21 15:39
68,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,It is the truth that there are no seats left at your table. What I would do would be to move to their table with them. I would ask some friends to go sit with them so that person would not be alone. ,2.97,5.04,6489,2680,1/19/21 15:39
215,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"go, show, slow, mow, woe, low, though, throw, bar, car, far, jar, star, mar, par, they, may, tray, slay, way, day, sleigh, fray, gay, sashay, away, jay, ",1.99,1.98,5590,5970,1/19/21 15:39
160,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"staring straight into his eyes, dead stare: ""Larry! there you are! thank god I didn't think we were going to make it!"" I say as I get in line next to him. He has a split second decision to make, does he go along with the ruse?",5,3.78,3844,2896,1/19/21 15:39
108,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I would feel tremendous guilt.  Many people buying a car can't afford a car that will need repairs and are looking for one that fits that description.  I would feel like a terrible salesman that has to lie to make my commission. I would think that I need to change my ways and start to be honest with my customers.,1,1,5156,3312,1/19/21 15:39
74,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,till mill sound lard sill mallet beat sick lick tick ,1.17,1.2,5475,2459,1/19/21 15:39
134,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I really want this promotion and feel I am more deserving, so I will borderline lie or exaggerate to get what I want and what I feel I really deserve. I feel sort of guilty since I am exaggerating and I know it may ruin future trust between myself and my coworker, but I need and really want this promotion! I also tell the best parts of my performance. ",2,1,3903,1530,1/19/21 15:39
206,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"knitting, quitting, mends, wends, tends, sends, grins, where, stair, layer, eats, beats, meats, meets, streets, bleats, teats, able, sable, gable, tasks, basks, masks, well, sell, bell, ",2.09,2.11,6572,2365,1/19/21 15:40
79,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Well it's a very under-handed and biased thing to do and my boss probably shouldn't have even asked me given the situation. That being said, I don't think I would do this because it would just look bad on me to be that negative about a coworker on my team and may go to show I don't work well with others.",1,2.38,6580,5523,1/19/21 15:40
138,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"my coworker is a joke which is why he plays poker
coworker is a hack and doesn't deserve jack
",5.19,4,11089,1316,1/19/21 15:40
130,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I scrupulously stick to the truth about my co-worker's poor work performance.  I leave out their good qualities in order to get the promotion.  I burnish my own abilities,2.97,3.78,8461,10479,1/19/21 15:40
195,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I haven't sold a car in days and I know I should tell the guy that the engine has a faulty cylinder but he test drove it, felt the power level, and was fine with it. There is no point bringing it up because this is the best used car we have on the lot. ",5.99,2.96,5031,4421,1/19/21 15:40
197,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"If this person is looking to open up the table they are sitting at for other customers, then I would offer a seat for this person at my table.  I would suggest them looking for an empty chair to place at our table.  We possibly have met a new friend!!",6.01,5.99,5729,3158,1/19/21 15:40
7,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"soup loop
broth moth
finish diminish
tell smell
made fade
guests quests 
spend friend 
cooking looking 
realize mice
",5,4,5971,5843,1/19/21 15:40
209,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I would feel like I probably should help the person if I can , but I'm in a hurry too. I would want someone to help me if I were struggling. Maybe the person should have packed a lighter suitcase or brought someone with them to help them with it instead. I feel like with how busy the airport is someone else is bound to stop and help them even though I can't. ",4.97,3.06,3695,1695,1/19/21 15:40
2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"You picked it up and tucked away your mullet.
Who picked up the shallot",4,2.09,4001,2991,1/19/21 15:40
248,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"main, drain, refrain, pain; then, pen, hen; treat, meat, heat, feat, peat",1,1,4348,5197,1/19/21 15:40
256,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"to, too, few, new, knew, grew, flew, sand, band, strand, land, lay, ray, gay, may, jay, say, far, mar, car, seeing, more, gore, store, lore, bore, corps, core, floor, gig, jig, floss, gloss, moss, tasks, basks, lid, kid, bid, rid",2,1,7177,6074,1/19/21 15:40
91,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I really want to move this car. It has been on the lot for too long. But it had so many issues. Here comes someone. He looks like he is interested. Is he? Yes. The car is spectacular.,5.03,2.04,133036,3282,1/19/21 15:40
