subject,condition,story_id,story,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,stamp
260,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"The boss is the one who is demanding such behavior. Why ask me about his performance? He is the boss, he should know. It is his decision, not mine. He is promoting us to stab each other in the back. If this is what i must do to get a promotion, then so be it.",120009,7,7,1,7,7,7,9199,4/9/16 20:15
172,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,37640,5,5.01,0,0,0,0,6735,4/9/16 20:15
463,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I forgot I was supposed to have guests over for dinner. I quickly make some soup with chicken I had from before. When the guests arrive, I remember one of them is vegetarian. I have to tell him it was made with vegetarian broth instead. I feel a little bad after lying to him. ",120001,5.94,3.03,1,4.9,6.94,6.99,19032,4/9/16 20:15
57,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I'm walking down the street thinking about how I'm going to pay the bills and I look down. There's a $50 bill! I look around to see if anyone around might have dropped it, and see someone up ahead twenty yards. He's not paying attention and I pocket the bill. He should be more careful with his money. I feel bad about it, but it's going to a good use. The guy up ahead clearly doesn't need it as much as I do, or he would have paid more attention. ",120001,6.97,3.63,1,3.15,7,7,5983,4/9/16 20:15
260,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,2470,1,2.85,0,0,0,0,28562,4/9/16 20:15
58,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I'm not the handiest person so i think my roommate will do etter without me. also i have had a long week and I would like to have some fun. He should have asked the guy at the store oan how to set this up and if he foud it to tough, should have anot ought it. ",120000,1.87,1,1,3.99,5.97,7,6800,4/9/16 20:15
583,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagined that I am walking by and a person is struggling with a heavy suitcase. I could care less. Whose fault is it they packed a suitcase that is too heavy that they couldn't handle? They knew about it as they were packing it at their house and testing it by their bed and they went ahead and did it anyway. No compassion as it was totally brought on by themselves and their choices.,120001,6.93,6.03,1,6.03,6.93,6.9,8969,4/9/16 20:15
77,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,36288,1,1,0,0,0,0,18402,4/9/16 20:16
57,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,22717,3.33,1.95,0,0,0,0,7804,4/9/16 20:16
419,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I am standing in line to see a movie that I have been dying to see and I know its going to sell out soon. I see a co-worker in the front of the line and I go up to talk to them, which gets me in the front of the line as well. I feel bad about this, but I was tired of waiting and I'm sure other people would do the same thing.",120000,4.92,2.96,1,1.83,6.58,6.56,5031,4/9/16 20:18
172,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I was really tired when I seen that old bag down the other end of the train searching for a seat. I seen her last week, she is one nasty old lady. I'm not giving my seat up for that old lady with a really bad attitude. I think I seen her kick a puppy last week too.  Let her stand. ",120001,1.02,2.99,1,2.99,5.97,5.96,13392,4/9/16 20:18
58,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I have to catch my flight. That person should have packed lighter or checked their bag. It's not my fault they decided to struggle and knew what they were doing. Also more people are around, they can assist. ",120121,2.99,1.95,1,4.05,4.95,5.96,7344,4/9/16 20:18
172,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,6534,5.01,4.97,0,0,0,0,6986,4/9/16 20:19
77,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I had a long day at home taking care of the baby the whole day. I'm trying to get some sleep, but I'm so tired. I pretend to be asleep. ",120000,5.91,4.39,1,4.29,4,7,12757,4/9/16 20:19
285,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,6289,1.02,1,0,0,0,0,12282,4/9/16 20:19
583,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I imagine me lying there and once again the baby is crying and I just lie there and pretend I am asleep while my spouse is grumbling about getting up.It feels good to just lie there and zone out.,120001,3.03,2.08,1,3.05,6.95,6.91,71718,4/9/16 20:20
419,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am needing to sell cars to make money, so when this customer asks me about the bad car...I lie and tell them its in good condition. I feel really bad about this, because I would be pissed if it was me buying a car and someone did this to me. But I really need the money, I know I will feel awful about this later. ",120001,3.63,2.02,1,2.09,7,6.42,82761,4/9/16 20:22
77,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I tell the person that there are no more seats left, but afterwards I get up and I offer that person my seat. I decide to go sit somewhere else. ",120000,1,2.06,3,2.95,4,7,10826,4/9/16 20:22
419,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,1306,4.91,2.43,0,0,0,0,3457,4/9/16 20:23
285,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"As I was rushing to catch my flight, I saw a person struggling with a heavy suitcase. As I got closer, I realized it was my neighbor down the street who allows his dog to defecate in my yard after repeated pleas by myself and other neighbors that he clean up after his pet. I",119999,5.13,3,1,3.06,7,7,12455,4/9/16 20:23
419,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,1272,4.41,4.7,0,0,0,0,1773,4/9/16 20:23
583,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I imagined myself feeling like a weasel and my boss watching me act like a weasel and knowing why I am acting like a weasel and my boss knowing that I know he is watching me act like a weasel by rating out my co worker. It is just not a goo,120005,1.59,1.04,1,1.92,6.93,6.96,6846,4/9/16 20:23
77,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,30265,1.95,3.03,0,0,0,0,10704,4/9/16 20:23
583,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,,16441,3.05,1.99,0,0,0,0,5476,4/9/16 20:24
583,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,12466,1.06,1.09,0,0,0,0,23557,4/9/16 20:25
285,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"As I was standing in line for popular movie tickets, I noticed my ex girlfriend at the front of the line. I cut in line to both talk to her again and get tickets before they sold out. I did not feel bad about it because as I saw it, I killed two birds with one stone. ",120001,7,7,1,4.94,6.96,7,5784,4/9/16 20:26
583,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,4105,2.94,2.98,0,0,0,0,4727,4/9/16 20:26
285,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,20800,1,1,0,0,0,0,7464,4/9/16 20:26
77,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I'm at the movies, and I see a friend of mine. I go and try to start a conversation, and I'm in the front of the line.",120000,6.01,4.52,1,4,4.01,7,13600,4/9/16 20:27
583,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,14022,1.07,2.02,0,0,0,0,10072,4/9/16 20:27
318,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,26412,5.02,2.01,0,0,0,0,16703,4/9/16 20:29
77,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I see the bill and I pick it up. After I place it in my wallet, I immediately take it out, and I decide to catch up to the person in front of me and give the bill away to that person.",120000,1,4,3,2.05,4,7,6078,4/9/16 20:30
285,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"After cooking a soup for hours for a family dinner, I realized that I had used chicken broth, but my sister had re suddenly decided to become a vegetarian. Since I knew her choice was not health related, I told her it was made with vegetable broth. ",120001,4.98,3.09,1,1,7,7,9528,4/9/16 20:30
318,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,27050,1.98,5.01,0,0,0,0,13334,4/9/16 20:30
285,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,5297,2.01,3,0,0,0,0,7429,4/9/16 20:30
285,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,19344,4.94,3.02,0,0,0,0,8095,4/9/16 20:31
318,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,30961,1.07,2.94,0,0,0,0,13199,4/9/16 20:31
188,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagine the guest seated at my table as I bring out the bowls of soup already portioned and beautifully set up as the one guest asks me what I made the soup with to assure they were eating what it is they choose to eat. I explain that I remembered and say I made it with vegetable broth and watch them taste the very soup that is made with chicken broth as they say its delicois,120019,1,1,1,1,7,7,14708,4/9/16 20:31
136,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,44679,2.03,2.01,0,0,0,0,27011,4/9/16 20:32
226,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"My husband told me just this morning that he had invited friends of HIS over for dinner without asking me. I did not have time to go shopping so I had to make something out of whatever was on hand. The vegetarian in question turned out to be one of those obnoxious proselytizing vegetarians,so I didn't feel bad about accidentally making her eat meat. If I had had advance notice, I could possibly have found out what people's food neuroses were.",120002,4.98,6.92,1,5.01,6.94,6.99,12182,4/9/16 20:33
285,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,A customer is interested in a vehicle that has a lot of problems. Since I know the customer is ready to purchase a vehicle and there are two perfectly good models that are identical to the car he is interested in,119999,1,1.98,1,3,7,7,5708,4/9/16 20:34
249,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I had just bought some $300 Jordans and I feel like I'm already in the hole. As I'm walking home, I see a $50 bill on the floor and I kneel down to pick it up and put it my pocket. I had just spent $300 so I didn't feel bad about picking up $50 in free money. ",120009,7,6.99,3,6.97,7,7,7347,4/9/16 20:34
188,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I imagine me lying there next to my spouse as the baby starts to cry thinking of all the times in the previous weeks I had been the one to get up. I peek my eye open to see if they're going to respond and shut it just as quickly when I see them start moving. As they say my name and shake me a little I just moan a bit and roll over and smile to myself as they grumble as they get up to check on ,120005,1,1,1,1,7,7,7318,4/9/16 20:34
318,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I have been standing for quite some time during this long train ride. I finally see an open seat and take it. I see the elderly person looking for a seat but kept mine because my feet are just too sore to keep standing.,120001,1,2.01,1,1.97,7,7,8281,4/9/16 20:34
188,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,27546,1,1,0,0,0,0,6185,4/9/16 20:35
249,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,26591,7,4,0,0,0,0,6205,4/9/16 20:35
226,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"My roommate is one of those people who is more of a taker than a giver. He is always asking me for help, but never is there for me when I need something. Honestly, I'd be satisfied if he even listened to me when I speak, but he is so self centered that I know everything about him, and he doesn't hear anything I've ever said about myself. He almost drives me to drink. Anyway, I had a business meeting at the bar, so at least that much was true.",120001,6,4.96,1,6.93,6.97,6.94,7849,4/9/16 20:36
285,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"As I was leaving to go out to the bar, I noticed my roommate struggling to set up furniture in his room. He asked if I could help, but I said that I had to finish a work project and left. I did not feel bad because every time I need help, he suddenly has plans so I gave him a taste of his own medicine. ",120000,5.01,3.06,1,3.01,7,1,7084,4/9/16 20:37
136,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I would ask the person if they are missing a bill and ask them what is the denomination. If they answer correctly I would give them the bill.,120001,1.13,2,3,6.96,5.7,5.51,105981,4/9/16 20:37
285,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,2528,1.05,3.02,0,0,0,0,15114,4/9/16 20:37
318,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I have no time to spare in catching my flight. I see someone struggling with their luggage but go on without helping them. Being late for me isn't an option. I had to hurry quickly.,119997,1,1,1,6.05,7,7,10029,4/9/16 20:38
249,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I'm on my trip to the Dominican Republic and I don't want to miss it. I want to get there as soon as possible and I don't want to risk losing out on my flight just because someone's struggling with a suitcase. That's not even on my mind. So I just look ahead and walk ahead because there's only one thing on my mind in that moment. ,120011,6.99,4,3,6.98,6.98,6.97,11042,4/9/16 20:39
578,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,44548,1.92,2.98,0,0,0,0,16596,4/9/16 20:39
188,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I'm standing in front of the vehicle with the customer and their wife as they look back and forth anxiously as I continue listing all the great details about the vehicle. Then the husband asks me if the car has any flaws? And although I know the engine has a knock coming from it I say that the car is in perfect running condition I mean they'll get plenty of miles before it has a problem and it'll make the company more money when they bring it to be ,120018,1.06,1.08,1,1,7,7,6740,4/9/16 20:39
226,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I really needed money, so much so that I had been doing law of attraction visualizations to make money appear. And it did! That money literally fell out of the sky for me. Besides, the person who may have dropped it was wearing designer everything, and I saw her kick a cute little dog out of the way a few blocks back. She is not nice, and doesn't need or deserve the money like I do.",120001,6.99,6.98,1,6.97,6.94,6.96,7591,4/9/16 20:39
188,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,23851,1.01,1,0,0,0,0,5592,4/9/16 20:40
226,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,29521,4.96,3,0,0,0,0,7413,4/9/16 20:40
226,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,22835,6.97,6.93,0,0,0,0,5972,4/9/16 20:41
318,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I am walking down the street to get something to eat. I see a fifty-dollar bill on the ground. It appears to me the person not so far away might have dropped it. I decide to keep it because I needed the money badly.,120013,7,7,1,7,7,7,7041,4/9/16 20:41
188,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,52072,1,1,0,0,0,0,4311,4/9/16 20:41
136,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,I could not justify the behavior.,120001,1.07,1.11,2,1.01,1.98,5.81,10948,4/9/16 20:41
226,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,28020,6.99,6.94,0,0,0,0,6740,4/9/16 20:42
318,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,21941,7,7,0,0,0,0,5217,4/9/16 20:42
161,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,4400,4.72,4.69,0,0,0,0,3256,4/9/16 20:42
249,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"It was the premiere of Furious Seven and I was just anxious to see it. Everybody was but I wasn't thinking about that. I was thinking about how much I was going to like this movie and all of a sudden, I see my friend on line. Now there's even more of a reason for me to skip. This is something we could talk about to our other friends for years. This is something that we will remember.",120011,1.01,1.01,1,1.02,6.99,6.97,7067,4/9/16 20:42
578,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I imagine sitting and chatting with my friends at the table and when Sally comes over and asks to sit with us I tell her there's no room left. I'm sorry, maybe next time.",120000,2.97,2.06,1,6.02,6.81,6.93,12167,4/9/16 20:42
349,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am at work, and I feel the pressure of selling a car today. My bills are due and my family is worried. A customer comes in, someone I knew from the past. He is a terrible person who holds dog fights at his house. He rips off everyone he can. I sell him the car, and smile, because I know i'm balancing the universe.",120000,1,2.99,1,5.03,5.98,7,32625,4/9/16 20:42
467,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,,114062,3,4,0,0,0,0,68060,4/9/16 20:43
136,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,41052,6.75,3,0,0,0,0,15761,4/9/16 20:43
249,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,22808,6,2.03,0,0,0,0,11126,4/9/16 20:43
456,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,83896,1.98,1.46,0,0,0,0,15490,4/9/16 20:44
578,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,46657,1.15,2.87,0,0,0,0,12668,4/9/16 20:44
136,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,32192,6,4,0,0,0,0,20716,4/9/16 20:44
188,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,I look down and see $50 on the ground it's my lucky day and I look ahead and see another person searching their pocket and looking around frantically. I see them pull out a piece of paper and see them relieved so I slip the money in my pocket and continue walking on down the street.,120019,1,1,1,1,7,7,4240,4/9/16 20:44
249,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,,4466,6.99,2,0,0,0,0,5103,4/9/16 20:44
249,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,1317,1.01,1.05,0,0,0,0,7048,4/9/16 20:45
226,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am a used car salesman. I majored in marketing, but have had trouble finding any job, and if I don't sell a car by the end of this weekend I am going to be fired. My wife is pregnant is cannot work right now. It is a bad situation that I have lied to get this car sold, but if the buyer wanted a flawless car they should have bought a new one instead of trying to be cheap. I will encourage them to get the 100,000 mile warranty and that should cover the car's trouble.",120001,5.01,1.98,1,3.01,6.97,6.94,6573,4/9/16 20:45
318,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,I'm eagerly waiting in line to get tickets to the hottest movie around. It is such a long line and I see a friend of mine up front. I don't want to wait so I go up to them and engage a conversation. I just saved a bunch of time waiting for my ticket.,120000,7,5.98,1,6.05,7,7,6089,4/9/16 20:45
161,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,Sitting down on a train,120001,4.78,5.43,1,5.43,3.17,3.56,5806,4/9/16 20:45
226,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,,15537,6.95,3.02,0,0,0,0,8015,4/9/16 20:46
188,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,80359,1,1,0,0,0,0,7187,4/9/16 20:46
318,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,,26529,6.87,5.02,0,0,0,0,5818,4/9/16 20:46
349,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"My coworker, Ed, is a sleazy guy. I thought about the time during our last project, where Ed claimed my ideas as his own, and lied to our boss about my performance. Ed cost me a $4000 bonus. I tell my boss how Ed really performed, making sure to tell him that Ed was spending time on Facebook instead of working. I can tell my boss believes me, and Ed will not be getting promoted.",120000,5.01,5,1,7,7,7,19695,4/9/16 20:46
188,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,42635,1,1,0,0,0,0,3804,4/9/16 20:47
578,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I am talking to a customer about a car and I tell them there are no flaws when, in reality, there is a big one. I need to get paid. I'm a sleazy used car salesman, people expect to get lied to when buying a new car anyway.",120001,1.06,2.04,1,2.01,6.95,6.93,31514,4/9/16 20:47
249,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"If there aren't any seats left at my table, then that's what I'm going to tell them. I'm not going to lie. Maybe I think they look weird but even then, if there's no seat, that's what I'm gonna say. If there was one, I would personally not mind him/her sitting there. As long as they're not trying to start something, I would be ok with it.",120015,6.99,4,1,4,6.99,6.96,5689,4/9/16 20:48
226,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"This movie is based on an old book. I read it in college, almost 25 years ago. The story is near to my heart. These people in line are all teenagers, who can't understand the depth of the story, and are only here to see the hot young actress who is starring. It doesn't mean as much to them to see this movie as it does to me. They are seeing this movie with their glands, but I am seeing it with my soul. They can wait. Anyway, they're just going to text through the whole movie if they do get in, so it's better that it's me who gets in.",120001,5.01,6.94,1,5,6.97,6.94,5382,4/9/16 20:49
318,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,We had a big project to do. I was doing all the work. My co-worker was never around to help me out. I told my boss the truth because I don't think my coworker should get a promotion for doing nothing.,120002,6.87,7,1,7,6.9,6.94,7459,4/9/16 20:49
456,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I had this long day as working as a waitress including over hours which made a total of 10 hours. I only had a ten minutes break to sit down and drink something. I walk into the train and see one seat available. Even though I notice this elderly person, I will have to sit down because my feet canÕŠëât stand anymore. I feel bad about it, but there is nothing I can do.",120000,1.91,1.45,1,1.59,6.24,6.34,16915,4/9/16 20:49
249,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,,27571,6.97,4,0,0,0,0,10206,4/9/16 20:49
226,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,11552,5,3.03,0,0,0,0,5776,4/9/16 20:49
349,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm late. I am flying with a heart in a cooler, to be delivered to the hospital in Minnesota. Someones life depends on me. The heart was late in being removed, so I am rushing to get my flight. There is a happy person in a hawaiian shirt struggling with a suitcase. I think they are going on vacation. I walk past them, i feel good about what i'm doing.",120000,7,7,1,7,7,7,13725,4/9/16 20:49
