subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_justif1,rating_justif2,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
A3DW6KSQPG6GVQ,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"",120008,4.53,4.56,-1,4.55,3.57,4.6,162117,1800,2021-12-22 16:07:23,16254
A2O8I5KDFW41DO,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"bar
star
mar 
tar
spar
far
maw
gnaw
paw
raw
saw
caw
jaw
laid
maid
stayed
raid
fade
jade
braid
",120016,6.9,1,-1,1,-1,-1,12329,14174,2021-12-22 16:07:25,16255
ABBP9JASL9AGK,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"train pain, train rain, sit kit, seat meat, bad sad, bad mad, seat cheat, seat beet, train drain, train complain",120009,1.08,1.98,-1,1.02,-1,-1,7989,2503,2021-12-22 16:07:26,16256
AS4NIEQJWCG3M,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,I would end up telling the truth to the boss.,121001,4,4.02,-1,4.11,4.26,4.21,9646,2112,2021-12-22 16:07:39,16257
A2EIQYUSCVZTML,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,"sit 
bit
dit
fit
git
hit 
kit
lit
mit nit
pit
rit
tit
wit

you
blue
clue
do
foo
goo
who
jooo
koo
loo
moo
knew
poo
roo
sue
too
two
to
voodoo
woo
yoo
zoo
through
",120999,1.17,4.02,-1,4.67,-1,-1,58505,3807,2021-12-22 16:07:40,16258
A2H1QUGX0SOUMH,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,Stu stick pit setup sand soot pit pin abhor pallet,120003,4.07,4,-1,3.03,-1,-1,6594,3429,2021-12-22 16:07:42,16259
A1JVZ2MVPSFZA,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"fiddle, fight, farts mouse, wreck, lets, right, tight, maybe, frying, buying, house, fleck, speck, louse, frets, pets, riddle, might, bite, fright, height, ",120003,5.02,2.9,-1,5.01,-1,-1,45748,8054,2021-12-22 16:08:01,16260
A1PTX4IB9R34LI,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"cold, bold, told, far, scar, laid, laws, claws, bar, ",120754,5.81,5.82,-1,5.04,-1,-1,91337,2582,2021-12-22 16:08:22,16261
A2TZAXWOB3JMNV,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"I imagine that I was thinking it would be a good way for me to get ahead.  So I tell my boss about all the problems they had in doing this project.  I tell him about how he could not stay on time with his work.  i tell him about how I had to stay up late and finish my work and his because he fell behind.  I would elaborate on how it was hard to get him to actually do any work.  I would feel bad about this later, but also a bit justified since I had to do most of the joint project.",120004,5.95,3.53,-1,4.58,6.14,5.56,79949,7507,2021-12-22 16:08:58,16262
AL36KBFL3ORCD,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,crew sight bite light poor bar car ,120004,3.44,3.34,-1,3.22,-1,-1,17413,3871,2021-12-22 16:09:00,16263
A3APMO8WXVH1V0,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"I imagine that my roommate is inept.  They can't do anything right themselves, and I'm getting a bit fed up with having to do things for them.  I'm the one who cooks, cleans, buys food, etc.  I don't even want a roommate, but have to succumb to living with one because I cant' afford the rent myself.  Constantly being forced into interacting with someone else grades on my mental health.  Especially having to do shit for someone constantly, getting nothing in return, is grading.  I'm not their mom, I don't need to be doing so much shit for them constantly.  Maybe I want to get fucked up at the bar, why not?  Thats my prerogative.  I feel bad for being deceptive but, come on...I'm not obliged to do everything that this person asks.  I can set boundaries.  Its normal.",120000,4.95,3.2,-1,3.56,4.74,5.57,5361,4779,2021-12-22 16:09:14,16264
A22WWSTT8TU7G1,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,My roommate wanted help moving stuff around in their room and I already had plans to go to the bar. So I lied and said I had a big project for work to avoid having to help them move their furniture.,120993,1,1,-1,1,1,1,128886,2479,2021-12-22 16:09:16,16265
A1KPSS6Z35MDC,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"car, sight, right, mugging, bubbling, balk",120349,6.27,5.01,-1,5.85,-1,-1,60739,2761,2021-12-22 16:09:29,16266
A2A7SNW66I2ZZT,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,I imagine what exactly I'm telling my boss about the coworker. They're late all the time. They ask me to do parts of their job for them while they laze around. They hang out in the bathroom killing time. They're rude to our customers. I neglect to mention any of the good things about the coworker because selfishly I want that promotion. That's definitely morally wrong. My coworker could really need that raise to make life easier but alas. ,120006,1.94,1.97,-1,1.97,5.02,5.06,10962,6554,2021-12-22 16:09:51,16267
A2MQMMCVZJTFL2,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"mullet, many, sill, dill, will, meet, hollar, ",121011,1,1.98,-1,2.07,-1,-1,17701,3888,2021-12-22 16:10:15,16268
A3DW6KSQPG6GVQ,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,I'm in middle school. it's lunchtime and I go to the line to get my food. i get pizza and fries. I also get some peaches ,120011,4.42,3.49,-1,4.53,4.53,4.69,4691,1201,2021-12-22 16:10:24,16269
ABBP9JASL9AGK,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,"promotion commotion, promotion lotion, boss moss, boss cross, bad sad, bad mad, parts darts, parts arts, together heather",120006,1.05,1.05,-1,1.01,-1,-1,6371,4273,2021-12-22 16:10:27,16270
A2O8I5KDFW41DO,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"meet
greet
elite
meat
seat
feat
heat
beet
wheat
",120008,7,7,-1,1,-1,-1,10447,6182,2021-12-22 16:10:36,16271
A2EIQYUSCVZTML,experiment3_replication_real,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,1,"During the day, I feed and care the baby, and am extremely exhausted, considering i dont usually sleep at night, and am recovering from giving birth. So, the spouse can do a bit to help out and let me sleep.",120002,1.94,5.96,-1,5.91,3.21,5.19,6229,3916,2021-12-22 16:10:43,16272
AS4NIEQJWCG3M,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"Line - Pine

Get - Hit",121008,4.2,4.16,-1,4.46,-1,-1,25538,1372,2021-12-22 16:10:53,16273
AJQ71YIGY01HZ,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"There are no seats left, there is nothing to feel guilty about. I would feel bad if there was a seat left but there wasn't. I hope the guy understands and he should know that if there is no seat I simply cannot make someone stand up for him.",120004,6.94,6.89,-1,6.88,6.27,6.44,453089,16787,2021-12-22 16:11:16,16274
A1PTX4IB9R34LI,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I am taking a stroll and see someone drop some money. I wait until they a twenty yards away before I bend down and pick it up. I see that it is a fifty dollar bill and pocket it. I then use it to buy me and a friend lunch. Free lunch!,120002,5.97,6.01,-1,6.1,6.9,6.95,4694,2689,2021-12-22 16:11:22,16275
A1JVZ2MVPSFZA,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"nests, rests, pests, jests, rover, winner, powers, flowers, booking, goop, froth, loop, moth, looking, fell, smell, ",120015,5.04,4,-1,6.05,-1,-1,10622,7499,2021-12-22 16:11:37,16276
A2TZAXWOB3JMNV,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"brain, cane, dane, drain, fain, refrain, gain, jane, kane, lane, mane, pane, rain, sain, wane, vain, slain, crane, ",120005,1.48,1.58,-1,1.45,-1,-1,5886,3194,2021-12-22 16:11:54,16277
A2TL53L560W89V,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"bad glad sad mad rad had pad tad lad fad lag cad 
spouse louse blouse flouse ",120009,5.78,4,-1,4.08,-1,-1,10647,7933,2021-12-22 16:12:08,16278
AL36KBFL3ORCD,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I would not personally do this but its not that bad. I would imagine not doing this.,120002,2.98,3.01,-1,2.96,6.95,6.95,19092,2169,2021-12-22 16:12:11,16279
A22WWSTT8TU7G1,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,I was running in the airport to catch my flight and I saw someone struggling and ran past them rather then help them.,120995,1,1,-1,1,6.95,7,10618,1658,2021-12-22 16:12:22,16280
A2A7SNW66I2ZZT,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,I imagine the person struggling with the suitcase is elderly and the suitcase is practically as big as they are! I am young and fit. It would not cause me physical stress to help. I am perfectly capable of helping. But I choose not to. I feel bad because I can physically easily help and it is obvious this elderly person is struggling. They even kind of look like my own grandma. ,120013,5,3,-1,4.33,5.69,5.67,8931,6027,2021-12-22 16:13:03,16281
A2MQMMCVZJTFL2,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"I really needed this promotion so I tried to make my co-worker look bad so I would have a better chance of getting it.  I said a lot of things I regret now, just to get ahead.",121006,1,1,-1,1.68,5.89,5.91,9552,2314,2021-12-22 16:13:33,16282
A2EIQYUSCVZTML,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"seat
beat 
deet 
feet 
geet
heat
leat
keat
meat
neat
peat
reat
teat
wheat
yeet
cleat
bleat
sleet
pleat
Bleu 
Blew Blue Boo Brew Bu Chew Choo Chou Chu Clew Clue Coo Cou Coup Coups Crew Crewe Cu Cue Deux Dew Do Doo Drew Dru Du Due Ew Ewe Feu Few Flew Flu Flue Foo Fu Fue Glew Glue Gnu Goo Grew Gu Gue",120001,1.05,3.03,-1,4,-1,-1,6982,1528,2021-12-22 16:13:38,16283
ABBP9JASL9AGK,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,0,"friends offends, friends amends, seats beets, table able, person worsen, asks mask, asks task, asks flask, sit hit, sit mitt",121022,4,4,-1,5,-1,-1,8528,3197,2021-12-22 16:13:44,16284
A2O8I5KDFW41DO,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"I have a group of friends and we always sat and ate together in the cafeteria  during lunch.  One day a person we did not know came to us and wanted to sit with us.  My friends and I were a tight knit group and I did not feel comfortable allowing the stranger to sit with us.  Luckily there were no other seats, so I simply told him that there were no seats.  I felt a lio",120015,5.97,4,-1,4.98,4.93,3.14,7275,7567,2021-12-22 16:14:02,16285
A1PTX4IB9R34LI,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"bit, fit, beat, bee, feat, town, clown, ",120001,6.05,6.24,-1,5.97,-1,-1,5754,2834,2021-12-22 16:14:18,16286
A2TZAXWOB3JMNV,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,"I mean it was just laying there.  It's probably not that person's anyway or they would have turned around to look for it.  I really need the money this week for gas.  I guess this is God's way of taking care of me.  I'm just going to keep it, maybe i'll pay it forward another time.",120008,5.04,1.85,-1,2.31,5.88,5.92,5274,2465,2021-12-22 16:14:53,16287
A2TL53L560W89V,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"out bout flout
tickets pickets rickets 
sell bell hell yell well pell tell pal cell dell dwell spell gel ",120006,6.01,5.75,-1,5.95,-1,-1,7435,4382,2021-12-22 16:15:11,16288
A1JVZ2MVPSFZA,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"bore, more, whore, bit, fit, hit, pit, tit, frown, brown, pain, main, beat, heat, feat, rain, perching, cheat, meat, ",120002,1,1.11,-1,1,-1,-1,17576,8077,2021-12-22 16:15:19,16289
A3DW6KSQPG6GVQ,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"",120002,4.63,4.54,-1,4.53,-1,-1,113876,1176,2021-12-22 16:15:25,16290
A3APMO8WXVH1V0,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I imagine walking past the long line of people as I approach the front.  I can feel the eyes of the other patrons of the line judging me as they see me not-so-inconspicuously slide into the line next to the person I know.  I strike up a conversation with them and I feel phony.  Because I wouldn't have approached this person ordinarily, I only did to gain something, and I feel like a scumbag...",120010,3.37,2.24,-1,2.27,4.94,4.93,4506,4541,2021-12-22 16:15:47,16291
AL36KBFL3ORCD,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I would not do this I would pick it up and return it to the person that dropped.,120011,2.9,2.99,-1,3.01,6.97,6.92,50064,20249,2021-12-22 16:16:11,16292
A2A7SNW66I2ZZT,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I see my friend at the front of the line and walk up to them with fake confidence as if we were already planning on meeting up. I can feel the eyes of people on the back of my head. I'll get a ticket at least but I don't know if it'll be worth the discomfort and guilt I'll feel the whole time during the movie. The memory of this movie will forever be paired with the guilt of ""stealing"" someone's ticket. ",120005,1.95,1.19,-1,2,5.81,5.83,7180,5346,2021-12-22 16:16:15,16293
A2MQMMCVZJTFL2,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"bit, hit, mitt, round, beat, cleat, meat, sad, mad, glad, brain, stain,",121019,2.07,2.04,-1,2.04,-1,-1,9739,2670,2021-12-22 16:16:33,16294
A2EIQYUSCVZTML,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,1,"Well, said roommate is a slob, never helps with dishes, never helps with anything. So, they can do it themselves. I do everything and they need to learn to do things themself, and maybe they will do more around the place. I need to blow off some steam, so off I go.",120001,5.09,4,-1,4.09,4.23,4.35,7639,3423,2021-12-22 16:16:46,16295
ABBP9JASL9AGK,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I imagine having a horrible day.  Everything is going bad for me.  When I am walking down the street I end up finding a fifty dollar bill and I pick it up.  I see another person ahead of me and they may have dropped it but I don't bother to ask them if it is theirs. I don't owe them anything and this money would really brighten my day.  I don't feel about it because I found it and will claim it as my own.,120008,6.01,4,-1,4.96,6.91,6.89,12601,11261,2021-12-22 16:16:59,16296
A3R1L6ID6NE0LU,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"hill, sill, mill, till, eat, meet, seat, heat, deet, peat, moo, sue, lue, to, que, who, lick, stick, tick, pick, sad, mad, lad, tad, had, soot, toot, root, mute",120003,1.08,1.07,-1,1.16,-1,-1,6997,3538,2021-12-22 16:17:01,16297
A1B179AI3LZKWS,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"hill, shill, thrill, mill, gullet, meet, heat, hop, sad, lad, found",120004,2,2,-1,1.98,-1,-1,16403,5992,2021-12-22 16:17:14,16298
A1PTX4IB9R34LI,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"deck, pour, fiddle, riddle, blouse, few",120000,6.98,6.93,-1,6.95,-1,-1,8452,2884,2021-12-22 16:17:14,16299
A2TZAXWOB3JMNV,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,"I just cannot wait that long in this line.  My back is killing me.  I'm sure no one will mind and I mean I do know this person.  I""m just going to go up there and chat like they've been waiting on me this entire time.  I'm just one person, it's not a big deal.  So I go up to the front of the line and talk to the person that I know.  I""m getting lots of angry looks from those behind me - and then my friend says out loud ""I did not ask him to come up here and wait with me in line"" - so now I'm really embarrassed.  but what can i do?  I eventually go back to the the back of the line, further back now than I was when I got there and played the trick.",120005,2.34,2.23,-1,1.85,5.67,5.84,3318,3189,2021-12-22 16:17:53,16300
A3DW6KSQPG6GVQ,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,I imag,120001,4.55,4.41,-1,4.72,4.5,3.59,2944,866,2021-12-22 16:18:17,16301
A2TL53L560W89V,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,"soup loop dupe jute hoop whoop flute chute 
chicken fricken 
guest pest lest jest mess rest fest best vest ",120014,6.98,6.01,-1,6.01,5.03,4.9,8608,3127,2021-12-22 16:18:21,16302
A22WWSTT8TU7G1,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"line-mine
get-met
soon-dune
sell-bell
out-doubt
see-pea
know-glow
line-whine
",120006,1,1,-1,1,-1,-1,3626,2161,2021-12-22 16:18:21,16303
A1JVZ2MVPSFZA,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,1,"I'm trying to make my way through the airport when I get off the tram and heading to the escalators is a young woman having a hard time with her very large suitcase.  I need to make my flight, so I pretend I don't see her and run up the escalator on my way to the concourse where my plane is sitting at the gate and boarding is about to end.  ",120014,7,3.66,-1,6.99,4.98,5.04,11765,6383,2021-12-22 16:18:36,16304
A3APMO8WXVH1V0,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"flight --- might, tight, bite, kite, fight, light, contrite
suitcase -- toothpaste 
rushing -- gushing, blushing, trusting, mussing 
eyes -- skies, wise, despise, comprise, devise, 
struggling - smuggling, juggling",120012,6.11,3.41,-1,5.01,-1,-1,6595,6072,2021-12-22 16:18:44,16305
A2A7SNW66I2ZZT,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"crown, drown, beat, feat, neat, mad, sad, glad, zit, tit, strain, sprain, rain, drain, grain, refrain, ",120006,4.94,2.99,-1,4.32,-1,-1,10350,3318,2021-12-22 16:19:16,16306
AL36KBFL3ORCD,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,I would not feel bad if there were no seats left. I would feel okay.,120002,6.05,5.96,-1,6.99,6.96,6.9,39168,2773,2021-12-22 16:19:41,16307
A2MQMMCVZJTFL2,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"I was sitting with my friends and some loser with no friends asked if he could sit with us.  I told him no there was no room, even though I probably could have slid down to make room for him if I had wanted to. I didn't want that person sitting with us though,  he's not part of our group.",121011,1.97,2.01,-1,1.95,5.97,5.99,4204,2312,2021-12-22 16:19:47,16308
A2EIQYUSCVZTML,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,0,"Thirst
First
Burst
Cursed
Burnt
Served
Current
Learnt
Earned
Turned
Burned
Learned
Worked
Hurst
Versed
Nursed
Curved
Pursed
Durst
Merced
Weren't
World
Searched
Swerved
Perched
Lurched
Yearned
Churned
Spurned
Jerked
Surfed
Curled
Lurked
Perked
Irked
Merkt",120970,1.07,3.99,-1,4.05,-1,-1,8513,2169,2021-12-22 16:19:50,16309
A1PTX4IB9R34LI,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"fuse, boon, bow, row, spine, ",120004,6.88,6.91,-1,6.95,-1,-1,4771,2155,2021-12-22 16:20:05,16310
A3R1L6ID6NE0LU,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"I am sitting at the table with Shawn and Pete. Unfortunately, there are only three chairs, because someone from a different table took one before we arrive. Sam comes up to the table and asks if she can sit down. Unfortunately, I have to tell her no as there are no seats. Sam walks away with her head hanging down, and I feel miserable.",120016,3.48,3.08,-1,2.26,6.59,6.78,6036,3123,2021-12-22 16:20:08,16311
A1G3TBNF8L2W7A,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,1,I'm in line to see a movie that I've been itching to see since the trailer came out a year ago. I'm scared I won't get to see it on opening night and don't think I'll be able to wait another day. I see an old friend from high school and move past a lot of people to catch up and ask if we can see the movie together. A lot of people are pissed off because I was at the back of the line and ended up cutting all of them which resulted in another person not being able to see the movie.,120003,1,1,-1,1,6.06,2.93,4835,3251,2021-12-22 16:20:15,16312
A1B179AI3LZKWS,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"right, might, blight, light, bite, sight, match, patch, latch, hatch, bussing, fussing, be, bevy, prize, size, talk, balk, last, dashed",120003,4,2.96,-1,3.01,-1,-1,9819,6660,2021-12-22 16:20:16,16313
A2TZAXWOB3JMNV,experiment3_replication_real,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,"I told her no, there are no more seats at our table.  I don't want to sit with someone I don't know.  My friends don't want to either.  It makes me very uncomfortable.  She needs to find her own friends.  We spend the next 10 minutes laughing at her outfit and shoes.  But deep down I do feel sorry for her and vow to try to talk to her at our lockers tomorrow.",120022,1.72,1.45,-1,1.76,5.55,5.79,5503,2052,2021-12-22 16:21:02,16314
A2O8I5KDFW41DO,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"car 
star 
mar 
tar
par
pout
trout
stout
shout
clout
met
get
pet
yet
wet
jet
bet
net
",120016,6,4,-1,4,-1,-1,8909,4402,2021-12-22 16:21:15,16315
A3DW6KSQPG6GVQ,experiment3_replication_real,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,I walk into  work wanting a promotion. I get it.,120001,3.49,4.33,-1,3.43,4.57,4.3,4913,1478,2021-12-22 16:21:15,16316
A22WWSTT8TU7G1,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,1,My job is to seel cars and sometimes it require little white lies. The other day a customer walked over and asked if a particular car had any flaws and to make the sale I tolde her no even though it had a bad engine that maybe had a few months left on it but I figured if she took it easy it'd be no big deal ,120001,1,1,-1,1,7,7,5743,2105,2021-12-22 16:21:19,16317
A2TL53L560W89V,experiment3_replication_real,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,0,"seat beat heat peat
down clown wound round pound bound found sound 
train brain lain gain cane rain ",120004,3,3,-1,4,-1,-1,5346,4211,2021-12-22 16:21:20,16318
A3APMO8WXVH1V0,experiment3_replication_real,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,1,"As someone who is accustomed to doing the bulk of the work on most projects (school or work), I imagine that the contributions that my coworker made weren't very positive anyway.  I don't envision a healthy relationship with this coworker either.  I tell my boss these things, among others, in order to generate favor for myself.  I feel a bit slimy doing so, because my performance should be enough for my boss to know that I'm the better candidate for a promotion.  ",120010,3.39,3,-1,3.08,4.34,4.95,6470,2393,2021-12-22 16:21:48,16319
