subject,condition,story_id,story,imagine,response,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justifRT,stamp
581,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,The co-worker is a prentious ass who will cause harm to the company if he gets promoted. So I need to show how he fails to protect the company. If he gets this job we could all be unemployed in a short amount of time. ,5.86,4.95,1,2.36,6.31,6.08,7346,3119,5/23/16 20:44
241,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line-mine,fine,tine,dine,vine,wine
sell- spell,fell,well,b",1.07,2.03,1,2.04,0,0,15831,8692,5/23/16 20:46
449,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Bad rhymes with glad, sad, dad, cad. Train rhymes with chain, brain, cane, grain. Sit rhymes with it, wit, kit, bit, lit. About rhymes with lout, clout, flout, doubt. Down rhymes with clown, frown, ",1.29,1.38,1,2.02,0,0,5739,6113,5/23/16 20:47
581,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,If I dont sell this car Im going to be fired. If I get fired my family will leave me and Ill end up alone.. alcoholic and eventually kill myself by hanging myself off a balcony. so I have to conceal this flaw because it might be the time my life turns around,1.1,2.03,1,2.77,5.94,5.91,7266,4436,5/23/16 20:47
146,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I imagined feeling panicky because of missing my flight. I do not like the anxiety of being late, and I usually give myself more than enough time to get places. I feel bad about not helping, but I couldn't imagine this person could only be helped by me. ",4.8,3.39,1,3.45,5.08,5.07,466794,11907,5/23/16 20:49
449,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am struggling to make my flight, and it's going to be really close. I don't have time for anything else but to run to the gate. As I run I see a person struggling with some heavy luggage. I'd love to stop and help this person, but I just can't. If I did, I would definitely miss my flight and disappoint a lot of people. I hope someone else helps this person since I can't.",6.27,2.96,1,3.29,4.74,4.28,8673,9877,5/23/16 20:50
241,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,"I see myself in the kitchen with a large steaming pot on the stove.  On the other side of the bar counter, I have a beautifully set dining room table.  ",3.01,2.02,1,2.06,5.08,5.05,17129,8725,5/23/16 20:50
537,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I was standing in my bosses office, in front of his desk.  The boss is seated at the desk.  He asks me how my co-worker performed.  I tell the boss that he was always late to meetings.  Most of the work he did was so bad that I had to redo it myself.  Most of the time he was on his phone instead of paying attention.  The boss thanks me and I leave the office.  ",1.07,1.88,1,1.09,5.68,5.94,8068,6644,5/23/16 20:51
146,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"parts, farts, smarts, marts, carts, hearts, tarts, ",2.96,2.83,1,3.01,0,0,10651,4823,5/23/16 20:53
449,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I really want to see this movie, but it's not looking good that I will be able to. I'm pretty far back in the line, and I don't think there are that many tickets left. I see someone I know near the front. I decide to join them and pretend we were supposed to go together. My friend goes along with it as he realizes that I won't get a ticket otherwise. I feel bad for doing this, but I really want to see this movie today.",3.49,3.01,1,2.94,5,5.12,6586,6021,5/23/16 20:54
241,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"there-bare,bear,where,tear,stair,chair,care,dare,fair.flair.glare,mare,lair,air
",4.97,2.03,1,1.98,0,0,6983,6118,5/23/16 20:54
537,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I am sitting at a table in a cafeteria with a bunch of friends.  There is no room at the table, we are squeezed together.  I look across the room and there is a man sitting by himself.  He sees me look at him and I look away.  He gets up and walks up to me.  He asks me if he can sit at our table.  I look around and see that there is no room at the table.  I tell him there is no room.  He looks disappointed.  He turns around and sits back at the other table by himself.",5.94,3.33,1,4.98,6.02,6.91,4714,11897,5/23/16 20:55
146,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine a very busy train, and a woman in a coat and a cane. I sit down and choose not to look in her direction anymore. I feel terrible inside, but apparently this is what I've chosen to do.",1.39,1.96,1,2.37,5.6,5.45,66548,4001,5/23/16 20:57
449,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"Asleep rhymes with deep, keep, weep. New rhymes with flew, glue, do, sue, woo, you. Bad rhymes with sad, dad, glad, ad, cad. You rhymes with do, clue, new, sue, glue, flew. ",3.7,3.27,1,3.01,0,0,11024,4744,5/23/16 20:57
241,0,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"boss-moss,loss,toss,cross,floss,gloss,sauce
did-rid,kid,lid,slid,bid, ",1.04,2.04,1,2.02,0,0,9474,8074,5/23/16 20:57
537,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I'm walking down Bellevue Ave.  I see something on the ground.  I bend over and pick it up and it's a fifty dollar bill.  I look ahead of me and see a woman walking, digging in her purse for something.  I think it could be hers, but I don't know.  I take my wallet out of my pocket and put the fifty in the wallet and continue on my way.",5.95,3.39,1,2.12,5.24,6.48,6262,6606,5/23/16 20:59
146,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I imagine feeling terrible that I made someone eat something they did not want to. I thought about their religion and also personal convictions.,1.24,1.45,1,1.83,5.35,5.63,6550,4013,5/23/16 21:00
449,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"Car rhymes with bar, far, are. Paid rhymes with laid, aid, wade, fade, glade. Flaws rhymes with jaws, claws, saws. Bad rhymes with sad, glad, dad, cad, ad.",1.41,1.22,1,1.17,0,0,7483,5399,5/23/16 21:00
241,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"I hear my roommate sliding furniture and knocking things around in their room.  She comes out of her room into the hallway, and she asks me if I could help her for a few minutes.  I am a",3.01,3.03,1,1.99,5.99,5.9,10177,6277,5/23/16 21:01
537,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"Dine
fine
mine
nine
pine
sign
vine
wine
spoon
tune
loon
boon
dune
but
gut
hut
jut
mutt
nut
putt
rut
",2.1,2.52,1,2.02,0,0,11682,9822,5/23/16 21:02
449,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Room rhymes with groom, broom, gloom, doom, flume, zoom. Bar rhymes with car, are, far. Work rhymes with jerk, berserk. Bad rhymes with sad, cad, dad, glad, ad. Help rhymes with whelp, kelp.",1.59,2.02,1,1.48,0,0,6364,9962,5/23/16 21:03
241,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am getting out of a yellow taxi, and I see an elderly woman pulling desperately on a large suitcase. I know if I stop to help her, there is a chance that I will not make",5.05,3,1,3.02,5.96,5.97,8802,9421,5/23/16 21:04
537,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,My guests are all waiting to be served.  I bring out the soup and start set it on the table.  My friend Diane tells me she's vegetarian and asks what kind of broth was used.  I don't have anything else to serve her so I lie and tell her it's vegetable broth.  She nods her head and gets some.  I watch Diane as she eats the soup and I feel really bad.,1.06,1.04,1,1.05,6.18,6.72,4874,4928,5/23/16 21:06
255,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"sold rhymes with, sold, bold, gold, told, hold, old, cold, fold, mold, showed, 
car rhymes with, bar, star, far, mar, zar, ",2.03,3,1,4.98,0,0,8394,13296,5/23/16 21:07
241,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"car-bar,tar,far,star,marr,jar
sold-told,old,bold,sold,cold,fold,rolled,",1.97,2.05,1,1.01,0,0,8165,7339,5/23/16 21:08
105,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"white, night, fright, light, site, sight, slight, smite, excite, flight, fight, ignite, right, tight, might, right, spite, invite, kite, rite, ",6.99,5.94,1,7,0,0,6647,5612,5/23/16 21:09
537,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"boo
cue
clue
dew
due
few
flu
goo
glue
hue
who
crew
loo
moo
mew
new
poo
pew
rue
stew
slew
two
to
too
view
woo
you
zoo
flight
fight
height
tight
right
light
sight
bite
",4.98,3.28,1,2.55,0,0,7439,8399,5/23/16 21:09
255,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I was walking down a very busy street, I noticed a crisp fifty dollar bill laying on top of a piece of gum. I decided to pick it up and put it in my pocket. I thought it could have belonged to the person not too far ahead of me, but this is a very busy street and it could have been anyone. I decided that I would buy someone behind me lunch at the local cafe to make up for my find.",4.99,4.5,1,4.97,5.02,5.54,4509,5759,5/23/16 21:10
241,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"It is late afternoon on a warm summer day.  The street  is empty, except for the man walking in front of me.  We are going the same direction, and I see  bill laying on the ground.  ",6.01,2.96,1,3.01,5.99,6,5107,5308,5/23/16 21:11
105,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"street, cleat, beat, treat, athlete, wheat, meat, sleet, heat, khajit, neat, fleet, sweet, peat, parakeet, tweet, ",6.95,6.97,1,7,0,0,4761,1998,5/23/16 21:12
537,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"boom
bloom
doom
flume
groom
loom
plume
tomb
vroom
womb
car
are
far
jar
mar
tar
bell
sell
well
gel
mail
male
",1.02,1.07,1,1.1,0,0,4629,4726,5/23/16 21:12
255,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"My roomate Carol, bought a lot of bedroom furniture, again, and asked me to help her set it up. I helped her last time, only for her to claim I damaged her chair while helping her. She asked me to replace it, she's not getting me again. I wouldn't mind helping but she is always unhappy even when I do help. I will keep with my original plans and go to the bar with my sister. She will eventually figure it out herself.",5.9,5,1,5.93,5.98,5.91,4265,3911,5/23/16 21:14
241,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I hear the baby crying in the next room, but I want my husband to get up and check on her.  I have taken care of her all day, and I am exhausted.  I know he is tired also, but just this one time I need a break.  He finally gets up, after",1.98,3.02,1,2.96,6.11,5.97,7594,6431,5/23/16 21:15
532,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,The person asks about the flaws on the car and you tell them the only flaw that you know of. a minor accident where someone accidentally bumped your car and exchanged paint. Nothing too serious. Just had that area on the car repainted.,1,2.98,1,2.01,5.93,5.98,17337,18682,5/23/16 21:15
105,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm just about to board my international flight to Canada to visit some estranged relatives when I notice a hefty individual huffing and puffing with a large suitcase. He's about 5'6, with bags under his eyes and ruffled hair. I pass by him and decide not to help. After all, if I were in that situation I'm sure no one would help me. Besides, why would he pack such a",6.97,5.03,1,6.99,6.3,6.56,4078,3518,5/23/16 21:15
537,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"bar
star
jar
mar
jade
made
staid
raid
maid
laid
fade
bold
fold
gold
hold
mold
polled
rolled
told
laws
jaws
",1.1,1.1,1,1.09,0,0,6295,6054,5/23/16 21:15
255,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I am late for my flight and I notice this lady having a hard time with her luggage. It was filled to the brim. I would offer to help but I am already late and she should have considered the size and weight when she packed her bag. How did she even get that thing in the airport? She will have to figure out how to deal with it herself and maybe she'll pack lighter next time. ,5.97,4,1,5.06,4.94,5.92,6354,6558,5/23/16 21:17
532,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"Avert- Convert, Divert, Squirt, Alert
Eyes- Lies, cries, dies, fries, flies
Past- fast, cast, ",2.99,3.04,1,3.02,0,0,8106,13551,5/23/16 21:18
537,0,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Bit
fit
hit
lit
mitt
knit
pit
tit
wit
zit
brain
crane
drain
grain
lain
main
pain
rain
sane
vain
wane
beat
meat
neat
peat
",1.05,1.03,1,1.03,0,0,4175,3983,5/23/16 21:19
105,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"soup; coupe, swoop, loop, troop, boop, dupe, hoop, scoop, ",7,6.07,1,6.93,0,0,4138,3054,5/23/16 21:19
255,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"Since my co-worker and I are up for the same promotion, one I have been working very hard to earn, I decided to inform my boss, when he asks, about all the problems and lack of compromise he had with me on our previous project together. I think this information should be relevant, if he might be my boss. It will make my boss consider all the angles, not just the success of the project, but the full scope of the project.",2.03,2.07,1,3.01,5.91,5.96,3811,4424,5/23/16 21:20
532,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"As i'm explaining all the bad things my co-worker is doing, i can also offer my help if i were to get the big promotion. basically take them under my wind and help them where they lack.",5.01,5.01,1,1,7,7,5069,7710,5/23/16 21:22
105,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I'm working at Texcorp, an enormous textile manufacturing facility. Me and Bob are both vying for this huge promotion. Whoever gets it will get a big pay raise. So we're working on this project together, you know and Bob does most of the work. But I understand that to get ahead in life you have to work smarter not harder. Bob doesn't understand that, never has. But I do. If I have to break a few eggs to make an omelette, let it be so. It's why I deserve to be at the top and he deserves to stay in the same place he's at. It's entirely justified. So yeah I tell them about all the mistakes he's made and make it sound really awful. ",7,5.95,1,7,6.44,6.56,3647,2238,5/23/16 21:22
537,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"My flight is supposed to board in 5 minutes and I'm very far from my gate.  If I stop at any time, I will most likely miss my plane.  I see a woman pushing a stroller and pulling a large rolling suitcase behind her.  One of the wheels on the suitcase has broken off so it is very hard to pull.  I can't stop, so I look away and keep running.  ",5.29,2.04,1,2.48,6,6.54,4496,4647,5/23/16 21:22
255,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"night rhymes with: flight, might, height, tight, right, light, bite, kite, 
Bad rhymes with: sad, dad, lad, fad, mad, cad, glad, tad, ",5.92,4.66,1,5.96,0,0,3901,9649,5/23/16 21:23
105,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"want; flaunt, taunt, haunt, aunt, 
bar; Scar, far, tar, car, mar, czar, guitar, star, ",7,7,1,6.9,0,0,3945,4329,5/23/16 21:25
146,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,,2.38,3.01,1,2.68,5.41,5.14,243286,1082257,5/23/16 21:25
255,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit rhymes with: pit, hit, mitt, fit, bit, wit, 
see rhymes with: be, tree, knee, flee, 
bad rhymes with: sad, mad, had, cad, dad, 
seat rhymes with: meat, beat, cleat, cheat, neat, peat, feet, heat, sheet, ",1.01,1.98,1,2.03,0,0,4275,3642,5/23/16 21:26
532,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I go to the bar and also carry my project to finish while i'm there. ,2.04,2.12,1,2.02,6.98,6.92,59993,71168,5/23/16 21:27
105,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"know; Flow, so, crow, escrow, mow, go, grow, glow, low, bow, bro, hoe, afro, doe, dough, pogo, though, snow",6.83,6.86,1,7,0,0,2849,2818,5/23/16 21:28
255,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I know the person who came over saw that there was no seats left at the table my friends and I were sitting at. If he would have brought a chair over, I am sure we would have made room but I will not expect one of my friends to get up when he could have just brought a chair with him. I think he was the one who bullied the younger kid last year anyway. I don't like bullies and don't associate with them.",4,4,1,3,4.98,5,3007,3721,5/23/16 21:29
146,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I imagine the darkness and the feeling of being tired. I think of the shrill cry of a baby. I think of my wife and how she usually does this task anyway. I also imagine my wife being mad later.,2.29,2.99,1,3.5,6.07,5.9,2458,2785,5/23/16 21:29
105,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I'm at my high school cafeteria and there aren't any seats left. I'm sitting with my friends Jon and Chris, and this really unpopular dudes comes up asking to sit with us. I start to invite the kid over, but I can tell my friends both think it's a bad idea. I mean if we invite this dork to sit with us, what's next? Hanging out with the teachers? No way. I tell the kid to scram and that there aren't any seats left even though I know we could literally just borrow a chair from another table. Whatever, it's not like it's a big deal. Let the dork sit with the other dorks. ",6.96,2.22,1,1.51,6.49,6.44,4311,2534,5/23/16 21:31
255,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"cut rhymes with: hut, but, mutt, gut
line rhymes with: fine, dine, pine, 
get rhymes with: fit, hit, wit, bit, 
soon rhymes with: noon, toon, spoon, loon, balloon, ",2.15,3.05,1,2.07,0,0,4619,4562,5/23/16 21:33
532,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I don't get up because i deserve this rest and sleep that i missed out for 9 months. the father should be understanding.,5,4,1,5.87,6.95,6.99,210521,12265,5/23/16 21:34
105,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"So I'm on my way to Vancouver on this train, and it's a pretty big one. It's so cool because I've never actually been on a train before. But anyways I put my bags away and then I see this old dude looking around for a seat. Like, the seats aren't assigned or anything. But see the thing is I'm also looking for a seat. Anyways I spot an empty one right next the dude and I snatch it. It was so sweet. like it's not a big deal, I'm sure he'll find another seat. The conductor won't leave the station without everyone being seated. They'll take care of him. Meanwhile I got a sweet window seat right behind this cute blonde chici. ",6.49,6.26,1,5.74,5.79,6.07,5173,22963,5/23/16 21:35
255,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"hour rhymes with: tower, power, flower, sour, 
soup rhymes with: coop, troop, loop, 
made rhymes with: laid, paid, raid, stayed, prayed, fade, shade, played, ",2.98,1.97,1,2.03,0,0,3871,2504,5/23/16 21:36
105,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"So I'm working at this Ford dealership and it's a freaking sweet gig. I'm making bank off of this job. I'm probably the best salesman there. Anyways this broad comes up wanting to pick up a Mustang, and she has her heart set on a very specific one. A bright cherry red Stang' that we had gotten in a few weeks ago. See it wasn't a brand new one, it was a used one. You may not be able to tell just by looking at it, but it had some defects. So she just would not take no for an answer on this car. I knew that if I told her about the defects on the car she probably wouldn't want it. So I did my job; I kept my mouth shut and sold the car at ",6.74,6.46,1,6.84,5.94,6.12,4214,2349,5/23/16 21:38
532,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit- pit, fit, hit, kit, bit, lit, mit
down- frown, crown, found, mound
seat- meat, feet, heat, greet",3.01,2.03,1,2.05,0,0,48243,4413,5/23/16 21:38
146,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"tine, rind, shine, pine, whine,",2.23,3.12,1,2.78,0,0,4517,2536,5/23/16 21:38
146,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"beats, meats, feats, elites, hums, drums, treats, heats, bleats, hit, mitt, pit, knit, lit, tit, wit, get, chit, bit,",6.06,3.99,1,6.72,0,0,17335,4518,5/23/16 21:42
532,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line- mine, fine, dine, wine, pine, sign, devine
cut- hut, but, gut, mut, nut",5.03,4,1,2.94,0,0,7673,87762,5/23/16 21:43
532,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"i bring the money to the person ahead of me but they say it isn't there's. in the end, i get to keep the money.
",3.06,3.95,1,4,6.65,6.71,8181,3258,5/23/16 21:46
532,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"made- fade, jade, made, wade
b- cloth, froth, moth, goth",1.07,1,1,2.11,0,0,5711,26510,5/23/16 21:50
532,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"could- would, should, hood, 
sit- hit, fit, bit, kit, lit, zit, wit, pit, 
tell- sell, well, yell",4,3.08,1,2.91,0,0,5619,3413,5/23/16 21:53
247,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",1,I was at my home in the kitchen getting ready for my guest to come over for dinner. They all knew what we were having for dinner as I emailed all the guest about the dinner and drinks planned for the night. I got all the emails back except for one. Everyone showed up to dinner that night and so did the person who did not respond back,7,2.98,1,2.01,5.65,7,18331,29419,5/23/16 21:57
247,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am walking to catch my flight. I was almost running to get there so I dont miss the flight, I seen the person but I did not have time to stop and help them or I would have missed my flight.",7,6,1,7,4.98,6.01,9463,9923,5/23/16 22:01
146,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"star, car, char, far, stork, fork, pork, tar, gnar, jar, ajar, par, ",3.46,2.98,1,2.93,0,0,3765,1846,5/23/16 22:01
247,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I have been up all day and most of the night tending to the baby. I finally get to sleep and the baby cry's. I am so tired I pretend to be sleeping so my partner can get him for the nightly duties.,6.02,6.06,1,7,5.64,6.03,8354,7522,5/23/16 22:04
247,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,"walking- talking, stalking, chalking, Bill- mill, dill, kill, pill, hill, till, will, thrill, still, frill,",7,7,1,7,0,0,19659,4647,5/23/16 22:08
247,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"your- tour, pour. struggling- juggling. set- get, let, met, pet. help- whelp. bar- car, far, mar, tar, par, jar,",5.91,7,1,1.98,0,0,3782,5435,5/23/16 22:12
247,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I start telling my boss al the bad that my co worker is doing so that they know what they are getting into later on if the pick them. I feel that I did the most work and the correct way and least amount of screw ups.,6.03,6.01,1,3.02,3.03,3.06,10927,3993,5/23/16 22:15
247,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"car- far, tar, mar, par, bar. paid- laid, maid. sold- told, mold, bold, hold, sold. flaws- claws, smalls",2.01,1,1,1,0,0,8644,13751,5/23/16 22:19
247,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit, bit, mit, kit, lit, fit, zit, hit, git, train, brain, main, cane, rain, seat, beat, meat, neat, feet, meet, heat",2.96,3,1,6,0,0,9996,3811,5/23/16 22:23
247,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,while sitting in 6th period lunch today this person came to our table and asked to sit there but I was waiting for my other friend to get in there to sit down so there was no seat left for this person to sit down. they got mad and walked off towards the crowd lonely..,6,5.01,1,2.01,6.01,5.78,33035,6832,5/23/16 22:27
247,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line- dine, mine, pine, cline, tickets- pickets. will- pill, kill, mill, nill, bill, till, hill, rill, sill, dill, thrill.",6.94,6.03,1,5.97,0,0,16371,5311,5/23/16 22:30
